               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.040352,            0.017593,           0.0012332,             0.86965,             0.78892,              0.8793,             0.48115,            0.038661,           0.0083338,           0.0010472,            0.009901,            0.009901,            0.009901
                  12,            0.040241,            0.016765,           0.0014636,             0.87256,             0.83466,             0.92173,             0.46907,             0.03741,            0.008451,            0.001115,           0.0098911,           0.0098911,           0.0098911
                  13,            0.039529,            0.016459,           0.0011792,             0.87627,             0.84347,             0.87494,             0.47161,            0.037132,             0.00841,          0.00085912,           0.0098812,           0.0098812,           0.0098812
                  14,            0.038515,            0.016472,           0.0011406,             0.89943,             0.85378,             0.92874,             0.50986,            0.034135,           0.0081724,          0.00058917,           0.0098713,           0.0098713,           0.0098713
                  15,             0.03913,            0.016646,           0.0011185,              0.8893,              0.8384,             0.90239,             0.47723,            0.036503,           0.0087389,          0.00054456,           0.0098614,           0.0098614,           0.0098614
                  16,            0.038477,            0.016441,           0.0012012,             0.86643,             0.87323,             0.90566,             0.49272,            0.034797,           0.0081958,          0.00078741,           0.0098515,           0.0098515,           0.0098515
                  17,            0.036617,            0.016347,           0.0012475,             0.87386,               0.833,             0.90448,             0.51553,            0.033573,           0.0086198,          0.00057683,           0.0098416,           0.0098416,           0.0098416
                  18,            0.037039,            0.016567,          0.00091056,              0.8344,             0.87007,             0.88351,             0.52829,            0.035431,           0.0083219,          0.00065708,           0.0098317,           0.0098317,           0.0098317
                  19,            0.036439,            0.015609,          0.00095228,               0.874,             0.87293,             0.90365,             0.47815,            0.035332,           0.0084444,           0.0014477,           0.0098218,           0.0098218,           0.0098218
                  20,            0.035623,            0.016271,           0.0010564,              0.8824,             0.90854,             0.94799,             0.52374,            0.035154,            0.008024,          0.00048937,           0.0098119,           0.0098119,           0.0098119
                  21,            0.035924,            0.015467,          0.00080896,             0.87782,             0.86243,             0.90011,             0.52202,            0.033486,           0.0082936,          0.00046587,            0.009802,            0.009802,            0.009802
                  22,            0.035829,            0.016232,          0.00091441,             0.87289,             0.86818,             0.91625,             0.53428,            0.033915,           0.0080193,          0.00043982,           0.0097921,           0.0097921,           0.0097921
                  23,            0.034595,            0.015495,          0.00087872,             0.85475,             0.85875,             0.90238,             0.52958,             0.03492,           0.0082986,           0.0004862,           0.0097822,           0.0097822,           0.0097822
                  24,            0.035072,             0.01616,          0.00086117,             0.81541,             0.89565,             0.87405,             0.51704,            0.032916,           0.0082542,          0.00048559,           0.0097723,           0.0097723,           0.0097723
                  25,            0.033535,            0.015255,          0.00085788,             0.83826,             0.87699,             0.91289,             0.54514,            0.032624,           0.0080732,          0.00059512,           0.0097624,           0.0097624,           0.0097624
                  26,            0.034741,            0.015519,          0.00093141,             0.86577,             0.83409,             0.91756,              0.5652,            0.033708,           0.0078785,          0.00039694,           0.0097525,           0.0097525,           0.0097525
                  27,             0.03468,            0.015251,          0.00075087,             0.87426,             0.82052,             0.88703,             0.51701,            0.035417,           0.0083513,          0.00045177,           0.0097426,           0.0097426,           0.0097426
                  28,            0.034124,            0.015192,          0.00073422,             0.84821,             0.92896,             0.93231,             0.55224,            0.031987,           0.0077213,          0.00047411,           0.0097327,           0.0097327,           0.0097327
                  29,            0.033649,            0.015151,          0.00079034,             0.84374,             0.88202,             0.90681,             0.54292,            0.032246,           0.0078844,          0.00048984,           0.0097228,           0.0097228,           0.0097228
                  30,            0.033624,             0.01483,          0.00073854,             0.82977,             0.88215,             0.92171,             0.56904,            0.034127,           0.0080381,          0.00068208,           0.0097129,           0.0097129,           0.0097129
                  31,            0.033639,            0.015746,          0.00074241,             0.87066,              0.8609,              0.9165,              0.5537,            0.032537,           0.0082351,          0.00099188,            0.009703,            0.009703,            0.009703
                  32,            0.032792,            0.015258,          0.00064234,              0.8547,             0.85093,             0.90482,             0.51414,            0.034115,           0.0081736,           0.0005919,           0.0096931,           0.0096931,           0.0096931
                  33,            0.032997,            0.014721,          0.00054754,             0.88862,             0.86025,             0.92086,             0.52734,            0.035709,           0.0081489,          0.00051707,           0.0096832,           0.0096832,           0.0096832
                  34,            0.032389,            0.014945,          0.00061057,             0.89231,             0.85909,             0.91143,             0.54242,            0.033588,           0.0079532,           0.0003987,           0.0096733,           0.0096733,           0.0096733
                  35,            0.031623,            0.014945,          0.00053776,             0.90793,             0.85445,             0.92777,             0.56504,            0.032353,           0.0080118,           0.0006916,           0.0096634,           0.0096634,           0.0096634
                  36,            0.032638,            0.014681,           0.0005592,             0.86169,             0.86477,             0.91413,             0.56362,            0.032729,             0.00785,          0.00040258,           0.0096535,           0.0096535,           0.0096535
                  37,            0.031799,            0.014455,          0.00074463,             0.87322,             0.81335,             0.85967,             0.49479,            0.034282,           0.0085831,          0.00085788,           0.0096436,           0.0096436,           0.0096436
                  38,            0.032169,            0.014538,          0.00060609,             0.87177,             0.82459,             0.88107,             0.51386,            0.034902,            0.008298,          0.00039136,           0.0096337,           0.0096337,           0.0096337
                  39,            0.032495,            0.015009,          0.00069938,             0.85556,              0.8211,              0.8958,             0.55195,            0.032459,           0.0080734,          0.00054677,           0.0096238,           0.0096238,           0.0096238
                  40,            0.032112,            0.014774,          0.00090158,             0.86951,             0.83926,             0.89938,             0.55659,            0.032753,           0.0083545,          0.00039583,           0.0096139,           0.0096139,           0.0096139
                  41,             0.03188,            0.014627,          0.00060916,             0.84975,             0.85284,             0.90345,             0.54312,             0.03308,           0.0079156,          0.00049837,            0.009604,            0.009604,            0.009604
                  42,             0.03153,            0.014326,          0.00054892,             0.88056,             0.83409,              0.9119,             0.53947,            0.033756,           0.0081445,          0.00095139,           0.0095941,           0.0095941,           0.0095941
                  43,            0.031299,            0.014037,          0.00062197,             0.88236,             0.87156,             0.92678,             0.55702,            0.033002,           0.0079602,          0.00041249,           0.0095842,           0.0095842,           0.0095842
                  44,            0.031151,            0.014568,           0.0004544,              0.8888,             0.90308,             0.91206,             0.54553,            0.032609,           0.0081983,          0.00032885,           0.0095743,           0.0095743,           0.0095743
                  45,            0.031611,            0.014768,          0.00058692,             0.84888,             0.85072,             0.90158,             0.53509,            0.034101,            0.008134,           0.0004977,           0.0095644,           0.0095644,           0.0095644
                  46,            0.031093,            0.014004,          0.00053712,             0.88035,             0.83944,             0.91333,              0.5394,            0.033388,           0.0082051,          0.00057708,           0.0095545,           0.0095545,           0.0095545
                  47,             0.03061,            0.014515,          0.00058305,             0.88105,             0.85842,             0.89867,             0.55365,            0.031799,            0.008147,          0.00036308,           0.0095446,           0.0095446,           0.0095446
                  48,             0.03027,            0.013999,          0.00059372,              0.8669,             0.84434,             0.90277,             0.53241,            0.033325,           0.0084365,          0.00066735,           0.0095347,           0.0095347,           0.0095347
                  49,            0.030327,            0.014027,          0.00044877,             0.87767,              0.8767,             0.91328,             0.55019,            0.033514,           0.0087364,          0.00094321,           0.0095248,           0.0095248,           0.0095248
                  50,            0.029419,            0.013919,          0.00057628,             0.89364,             0.88011,             0.90476,             0.57227,            0.031685,           0.0080357,           0.0010894,           0.0095149,           0.0095149,           0.0095149
                  51,            0.030116,             0.01393,          0.00057245,             0.89522,             0.81561,             0.89663,             0.55712,            0.033421,           0.0085019,          0.00086823,            0.009505,            0.009505,            0.009505
                  52,            0.030325,            0.014023,          0.00060048,             0.87821,             0.82765,             0.91646,             0.55381,            0.033456,            0.008257,          0.00034658,           0.0094951,           0.0094951,           0.0094951
                  53,            0.030367,            0.014268,          0.00047813,             0.90828,             0.84659,             0.92949,             0.56676,            0.031848,           0.0079964,           0.0002817,           0.0094852,           0.0094852,           0.0094852
                  54,            0.029946,            0.014114,          0.00059759,              0.8959,             0.82142,             0.88823,             0.55564,            0.033815,            0.008011,          0.00031638,           0.0094753,           0.0094753,           0.0094753
                  55,            0.030465,            0.013817,          0.00047636,             0.85689,             0.89133,             0.92325,             0.57063,            0.031492,           0.0079729,          0.00027247,           0.0094654,           0.0094654,           0.0094654
                  56,            0.029492,            0.013151,          0.00043256,             0.86952,             0.89681,              0.9111,             0.58198,            0.031236,           0.0079552,          0.00036664,           0.0094555,           0.0094555,           0.0094555
                  57,            0.030552,            0.014393,          0.00047626,             0.84598,             0.90164,             0.93008,              0.5765,            0.031724,           0.0080785,           0.0012876,           0.0094456,           0.0094456,           0.0094456
                  58,            0.029393,             0.01395,          0.00043654,             0.86197,             0.90427,             0.92442,             0.57188,             0.03237,           0.0081882,           0.0011816,           0.0094357,           0.0094357,           0.0094357
                  59,            0.029657,            0.013614,          0.00049305,             0.87914,             0.87636,             0.92165,             0.57213,            0.032073,           0.0078182,           0.0011453,           0.0094258,           0.0094258,           0.0094258
                  60,            0.029275,            0.013788,          0.00040381,             0.83596,             0.83203,             0.90101,             0.56226,             0.03335,           0.0083078,          0.00040981,           0.0094159,           0.0094159,           0.0094159
                  61,            0.029658,            0.013875,          0.00053986,             0.89436,             0.83329,              0.8951,             0.57135,            0.032726,           0.0079975,          0.00058373,            0.009406,            0.009406,            0.009406
                  62,            0.029094,            0.013935,          0.00049446,             0.86353,             0.86477,             0.91028,             0.56456,            0.032481,           0.0083162,           0.0003143,           0.0093961,           0.0093961,           0.0093961
                  63,            0.028896,            0.013496,            0.000468,             0.89291,             0.86907,             0.91172,             0.57168,            0.032807,           0.0077196,          0.00031723,           0.0093862,           0.0093862,           0.0093862
                  64,            0.029002,            0.013738,          0.00039414,             0.86987,             0.84499,             0.92249,             0.57189,             0.03288,            0.008143,          0.00097291,           0.0093763,           0.0093763,           0.0093763
                  65,            0.028559,            0.012748,          0.00043923,             0.88555,             0.86477,             0.92061,             0.58071,             0.03265,           0.0080278,           0.0010025,           0.0093664,           0.0093664,           0.0093664
                  66,            0.028919,            0.013353,          0.00060291,             0.86893,              0.8754,             0.91617,              0.5736,            0.033173,           0.0078308,           0.0005282,           0.0093565,           0.0093565,           0.0093565
                  67,            0.028762,            0.013625,          0.00048892,             0.86527,              0.8892,             0.92476,             0.56337,            0.033305,           0.0081271,          0.00072141,           0.0093466,           0.0093466,           0.0093466
                  68,            0.029076,            0.013694,          0.00088719,             0.84851,              0.8465,             0.89285,             0.55649,            0.033096,           0.0084757,          0.00052741,           0.0093367,           0.0093367,           0.0093367
                  69,            0.028997,            0.013872,          0.00059113,              0.9203,             0.83178,             0.92196,             0.56555,            0.032844,           0.0081968,          0.00034032,           0.0093268,           0.0093268,           0.0093268
                  70,            0.028275,            0.013294,          0.00061473,             0.82937,             0.83328,             0.88055,             0.55364,            0.033033,           0.0081651,          0.00025274,           0.0093169,           0.0093169,           0.0093169
                  71,            0.028805,            0.013806,          0.00049309,             0.89536,             0.84688,             0.90579,             0.56093,            0.032545,           0.0085489,          0.00030111,            0.009307,            0.009307,            0.009307
                  72,            0.028504,            0.013113,          0.00040711,             0.88564,             0.86672,             0.90382,             0.55531,            0.033827,           0.0081496,          0.00043378,           0.0092971,           0.0092971,           0.0092971
                  73,            0.028716,            0.013302,          0.00053844,             0.86182,             0.84602,             0.88287,             0.53486,            0.035201,           0.0089166,           0.0013671,           0.0092872,           0.0092872,           0.0092872
                  74,            0.028547,            0.013792,          0.00058749,             0.86997,             0.86059,              0.9043,             0.56145,            0.033214,           0.0082879,          0.00035971,           0.0092773,           0.0092773,           0.0092773
                  75,             0.02819,            0.013538,          0.00040827,             0.86059,             0.84968,             0.91127,             0.56996,            0.032691,           0.0078994,           0.0025401,           0.0092674,           0.0092674,           0.0092674
                  76,            0.027926,            0.013646,           0.0004107,             0.82667,             0.91734,             0.91607,              0.5619,            0.033405,           0.0080093,           0.0013847,           0.0092575,           0.0092575,           0.0092575
                  77,            0.027782,            0.013456,          0.00035144,             0.88575,             0.88727,             0.91788,              0.5853,            0.032795,           0.0079952,          0.00026218,           0.0092476,           0.0092476,           0.0092476
                  78,            0.028023,             0.01369,          0.00048433,             0.83326,               0.927,             0.92794,             0.58714,            0.032128,           0.0080319,           0.0002436,           0.0092377,           0.0092377,           0.0092377
                  79,            0.027625,            0.013614,           0.0003471,              0.8746,             0.88569,             0.91963,             0.58983,            0.031615,           0.0081664,           0.0010656,           0.0092278,           0.0092278,           0.0092278
                  80,            0.027093,            0.013491,          0.00030476,             0.89818,             0.83087,             0.90857,             0.58041,            0.033643,           0.0078489,          0.00025263,           0.0092179,           0.0092179,           0.0092179
                  81,             0.02819,            0.013223,          0.00031105,             0.89862,             0.86861,              0.9193,             0.57111,            0.032346,           0.0081602,          0.00028132,            0.009208,            0.009208,            0.009208
                  82,            0.027471,             0.01272,          0.00034005,             0.83043,             0.88636,             0.90822,             0.56598,            0.031938,           0.0084117,          0.00048165,           0.0091981,           0.0091981,           0.0091981
                  83,            0.027321,            0.012604,          0.00029092,             0.85205,             0.90002,             0.91969,             0.58231,            0.032384,           0.0082565,          0.00067692,           0.0091882,           0.0091882,           0.0091882
                  84,            0.027194,            0.012691,          0.00033709,             0.87363,             0.89654,             0.92373,             0.58987,            0.031383,           0.0079137,          0.00025061,           0.0091783,           0.0091783,           0.0091783
                  85,            0.027146,            0.012748,          0.00027832,             0.86759,             0.89843,             0.92044,             0.58091,            0.032356,           0.0079667,          0.00035869,           0.0091684,           0.0091684,           0.0091684
                  86,            0.027329,            0.012863,          0.00026598,             0.87128,             0.88932,             0.92826,             0.59843,            0.031542,           0.0081358,          0.00023699,           0.0091585,           0.0091585,           0.0091585
                  87,            0.026862,            0.012311,             0.00038,             0.84147,             0.90483,             0.91774,             0.57093,            0.032367,           0.0085483,          0.00040917,           0.0091486,           0.0091486,           0.0091486
                  88,            0.027052,            0.012601,          0.00056809,             0.91537,             0.89403,             0.93596,              0.5859,            0.032249,           0.0078975,          0.00076482,           0.0091387,           0.0091387,           0.0091387
                  89,            0.026967,            0.012723,          0.00042586,             0.86803,             0.85957,             0.90628,             0.56726,            0.033431,           0.0081627,          0.00024248,           0.0091288,           0.0091288,           0.0091288
                  90,             0.02692,            0.013028,          0.00038239,             0.86298,             0.89463,             0.92978,             0.58181,            0.032391,           0.0080392,          0.00052739,           0.0091189,           0.0091189,           0.0091189
                  91,            0.026519,            0.012739,          0.00034364,              0.8758,             0.86984,             0.92213,              0.6017,            0.031206,           0.0079627,           0.0003166,            0.009109,            0.009109,            0.009109
                  92,            0.026441,            0.012682,          0.00043716,             0.89859,             0.89233,             0.93448,             0.58012,            0.031721,           0.0080345,          0.00047698,           0.0090991,           0.0090991,           0.0090991
                  93,            0.026761,            0.012824,          0.00036219,             0.85061,             0.86417,             0.90841,             0.57016,            0.031806,            0.007869,          0.00021757,           0.0090892,           0.0090892,           0.0090892
                  94,            0.026714,            0.013126,           0.0004224,             0.88254,             0.87415,             0.93042,             0.58486,            0.030725,           0.0080823,          0.00045738,           0.0090793,           0.0090793,           0.0090793
                  95,            0.026601,            0.012773,           0.0003263,             0.86348,             0.87748,              0.9275,              0.5808,            0.031536,           0.0084037,          0.00027117,           0.0090694,           0.0090694,           0.0090694
                  96,            0.026577,            0.012742,          0.00040781,             0.85385,             0.86847,             0.91775,             0.59326,            0.031538,           0.0077934,           0.0005143,           0.0090595,           0.0090595,           0.0090595
                  97,             0.02603,            0.012398,           0.0002989,             0.89487,             0.90979,             0.93274,             0.59632,            0.030433,           0.0076933,           0.0003188,           0.0090496,           0.0090496,           0.0090496
                  98,            0.026911,            0.012333,          0.00032254,             0.87677,              0.9009,             0.91862,             0.59285,            0.032387,           0.0080668,          0.00028538,           0.0090397,           0.0090397,           0.0090397
                  99,            0.026103,            0.012518,          0.00036822,             0.90139,              0.8809,             0.93035,             0.60487,            0.031022,           0.0077472,          0.00059835,           0.0090298,           0.0090298,           0.0090298
                 100,            0.026035,            0.012421,          0.00030309,             0.83539,             0.90199,             0.92343,             0.58407,            0.031056,           0.0083717,           0.0002174,           0.0090199,           0.0090199,           0.0090199
                 101,            0.026585,            0.012195,           0.0002997,             0.89037,             0.89887,             0.93744,             0.55256,            0.032103,           0.0082697,          0.00037572,             0.00901,             0.00901,             0.00901
                 102,              0.0264,            0.012149,          0.00027074,             0.88641,             0.88861,             0.93774,             0.58215,            0.031103,           0.0080692,           0.0003015,           0.0090001,           0.0090001,           0.0090001
                 103,            0.026394,             0.01289,          0.00045251,             0.85204,             0.88536,             0.91932,              0.5612,            0.031037,            0.008376,          0.00056013,           0.0089902,           0.0089902,           0.0089902
                 104,            0.026177,            0.012234,          0.00030506,             0.88992,             0.86939,              0.9246,              0.5856,            0.032052,           0.0081542,          0.00025133,           0.0089803,           0.0089803,           0.0089803
                 105,            0.026366,            0.012695,          0.00032464,              0.8521,             0.91174,             0.93286,             0.58111,            0.032108,           0.0083697,          0.00023276,           0.0089704,           0.0089704,           0.0089704
                 106,            0.026142,            0.012541,          0.00040667,             0.91272,             0.89458,             0.93332,             0.58355,            0.032423,           0.0086106,           0.0011095,           0.0089605,           0.0089605,           0.0089605
                 107,            0.025748,            0.012086,           0.0003818,             0.89341,             0.88295,             0.93243,             0.57983,            0.032462,           0.0081868,           0.0011225,           0.0089506,           0.0089506,           0.0089506
                 108,            0.026015,            0.012401,          0.00036887,             0.86623,              0.8983,             0.93655,             0.58142,            0.031985,           0.0082009,          0.00056979,           0.0089407,           0.0089407,           0.0089407
                 109,            0.026058,            0.012618,          0.00029807,             0.90457,             0.86506,             0.93134,             0.58713,            0.031543,           0.0083438,          0.00038234,           0.0089308,           0.0089308,           0.0089308
                 110,            0.026573,            0.012544,          0.00042068,             0.86321,             0.91256,             0.93946,             0.59529,            0.032275,           0.0078037,          0.00087606,           0.0089209,           0.0089209,           0.0089209
                 111,            0.025826,            0.012576,          0.00031963,             0.87128,             0.86645,             0.91807,             0.57785,            0.032725,            0.008124,           0.0002843,            0.008911,            0.008911,            0.008911
                 112,            0.025917,             0.01171,          0.00031555,             0.86686,             0.90132,             0.92637,             0.58448,            0.031554,           0.0080113,          0.00024922,           0.0089011,           0.0089011,           0.0089011
                 113,             0.02619,            0.012591,          0.00036604,             0.83608,             0.87892,               0.914,              0.5689,            0.032887,           0.0081474,          0.00024928,           0.0088912,           0.0088912,           0.0088912
                 114,            0.025841,            0.012754,          0.00032876,             0.89277,             0.88153,             0.92123,              0.5738,            0.032067,           0.0083923,          0.00025917,           0.0088813,           0.0088813,           0.0088813
                 115,            0.026113,            0.012069,           0.0003541,             0.86837,             0.88864,             0.92836,             0.57473,            0.032557,           0.0084927,          0.00029258,           0.0088714,           0.0088714,           0.0088714
                 116,            0.025909,             0.01244,          0.00030244,             0.85758,              0.8834,             0.92013,             0.57722,            0.033214,            0.008281,          0.00021808,           0.0088615,           0.0088615,           0.0088615
                 117,            0.025899,            0.012127,          0.00039058,             0.89047,             0.84062,             0.91509,             0.58625,            0.032574,           0.0085218,          0.00026886,           0.0088516,           0.0088516,           0.0088516
                 118,            0.025734,            0.012066,          0.00031339,             0.87715,             0.82188,             0.90822,             0.57887,            0.031945,           0.0084188,            0.000227,           0.0088417,           0.0088417,           0.0088417
                 119,             0.02572,             0.01217,          0.00027946,             0.87912,             0.87483,              0.9231,               0.598,            0.032575,           0.0081702,           0.0002274,           0.0088318,           0.0088318,           0.0088318
                 120,            0.025287,            0.011732,          0.00024249,              0.8746,             0.84505,             0.92523,             0.59197,            0.031825,           0.0083075,          0.00023487,           0.0088219,           0.0088219,           0.0088219
                 121,            0.025125,            0.011966,          0.00027155,             0.87136,             0.87579,             0.92256,             0.58326,            0.031664,            0.008103,          0.00038876,            0.008812,            0.008812,            0.008812
                 122,            0.025358,            0.011978,          0.00036991,              0.8637,             0.87415,             0.91447,             0.57849,            0.032774,           0.0082178,          0.00031363,           0.0088021,           0.0088021,           0.0088021
                 123,            0.025957,             0.01247,          0.00036443,             0.81124,             0.92094,              0.9227,             0.57518,            0.033318,           0.0083702,          0.00021139,           0.0087922,           0.0087922,           0.0087922
                 124,            0.025774,            0.012549,          0.00036402,             0.88081,             0.83312,              0.9079,             0.58323,            0.033218,           0.0083997,           0.0009588,           0.0087823,           0.0087823,           0.0087823
                 125,            0.025115,            0.011583,          0.00031741,             0.87819,             0.85808,             0.92186,             0.58463,            0.032519,           0.0082206,          0.00031485,           0.0087724,           0.0087724,           0.0087724
                 126,            0.025558,            0.011774,          0.00032369,              0.8916,             0.89008,             0.92024,             0.59174,            0.032133,           0.0081543,          0.00025717,           0.0087625,           0.0087625,           0.0087625
                 127,            0.025103,            0.011538,            0.000333,             0.90408,             0.84353,             0.92136,             0.58805,            0.032827,           0.0083536,          0.00021729,           0.0087526,           0.0087526,           0.0087526
                 128,             0.02547,            0.012164,          0.00034894,             0.86931,             0.80753,             0.90702,             0.57856,            0.032984,           0.0080984,          0.00032834,           0.0087427,           0.0087427,           0.0087427
                 129,            0.024978,            0.012495,          0.00034156,             0.85195,             0.88068,             0.90928,             0.58532,             0.03211,           0.0084775,          0.00040482,           0.0087328,           0.0087328,           0.0087328
                 130,            0.024973,            0.011963,          0.00034822,             0.83733,             0.90767,             0.92892,             0.57697,            0.031361,           0.0083013,          0.00028091,           0.0087229,           0.0087229,           0.0087229
                 131,             0.02501,            0.012227,          0.00034121,             0.83156,             0.85359,             0.90337,             0.57148,            0.033356,            0.008721,          0.00023147,            0.008713,            0.008713,            0.008713
                 132,             0.02444,            0.011675,          0.00024357,             0.91355,              0.8375,             0.91559,             0.57337,            0.032424,           0.0084537,          0.00046979,           0.0087031,           0.0087031,           0.0087031
                 133,            0.025235,            0.012068,          0.00031171,             0.85919,             0.89339,             0.93607,             0.58355,            0.031649,           0.0083226,          0.00022705,           0.0086932,           0.0086932,           0.0086932
                 134,            0.024967,            0.011932,          0.00036116,             0.88448,             0.87699,             0.93285,             0.58717,            0.030639,           0.0084744,          0.00037899,           0.0086833,           0.0086833,           0.0086833
                 135,            0.024946,            0.011939,          0.00038371,             0.87874,             0.81278,              0.8953,             0.57134,            0.032845,           0.0083339,          0.00049462,           0.0086734,           0.0086734,           0.0086734
                 136,            0.025319,            0.012485,          0.00027222,             0.91288,             0.84783,             0.91387,             0.57144,            0.032012,           0.0083468,          0.00064277,           0.0086635,           0.0086635,           0.0086635
                 137,            0.024633,            0.011631,          0.00023656,             0.90271,              0.8473,             0.91114,             0.58623,             0.03163,           0.0085368,          0.00045874,           0.0086536,           0.0086536,           0.0086536
                 138,            0.024675,            0.011794,          0.00024072,             0.87191,             0.85603,             0.91157,             0.58571,            0.031789,           0.0081946,          0.00098248,           0.0086437,           0.0086437,           0.0086437
                 139,            0.024471,            0.011933,          0.00025794,             0.89194,             0.84567,             0.90463,             0.57869,            0.032018,           0.0086366,          0.00063944,           0.0086338,           0.0086338,           0.0086338
                 140,            0.024647,            0.012052,           0.0003549,              0.8547,             0.88831,             0.91924,              0.5883,            0.032556,           0.0090103,          0.00066497,           0.0086239,           0.0086239,           0.0086239
                 141,            0.024745,            0.011658,          0.00037968,             0.86632,             0.87633,             0.91445,             0.58546,            0.032691,           0.0087304,          0.00026699,            0.008614,            0.008614,            0.008614
                 142,            0.024318,            0.011695,          0.00029123,             0.84232,             0.89335,             0.91168,             0.57073,            0.032743,           0.0086422,          0.00095029,           0.0086041,           0.0086041,           0.0086041
                 143,            0.024939,            0.012432,          0.00027534,             0.90472,             0.83114,             0.91479,             0.58505,            0.032234,           0.0088792,           0.0013027,           0.0085942,           0.0085942,           0.0085942
                 144,            0.024544,            0.012366,          0.00027998,              0.8658,             0.87427,             0.91387,             0.57736,            0.032399,           0.0083883,          0.00039256,           0.0085843,           0.0085843,           0.0085843
                 145,            0.024392,            0.012004,          0.00030324,             0.86123,             0.88242,             0.92039,             0.57982,            0.031282,           0.0089519,          0.00022781,           0.0085744,           0.0085744,           0.0085744
                 146,            0.024751,            0.011929,          0.00031788,             0.87788,             0.82789,             0.88974,             0.56956,            0.033116,           0.0085124,          0.00082708,           0.0085645,           0.0085645,           0.0085645
                 147,            0.024969,            0.011849,          0.00028072,             0.89135,              0.8632,              0.9361,             0.58184,            0.031858,           0.0086409,          0.00039474,           0.0085546,           0.0085546,           0.0085546
                 148,            0.024757,            0.011663,          0.00028774,              0.8677,             0.82739,             0.91528,             0.57312,            0.031462,           0.0089459,          0.00041105,           0.0085447,           0.0085447,           0.0085447
                 149,            0.023594,            0.011508,          0.00025076,             0.84739,             0.89574,             0.92508,             0.59203,            0.031615,           0.0085016,          0.00088332,           0.0085348,           0.0085348,           0.0085348
                 150,            0.024182,            0.011867,          0.00025595,             0.88178,             0.89471,             0.93874,             0.58971,            0.031918,           0.0082965,          0.00024844,           0.0085249,           0.0085249,           0.0085249
                 151,             0.02394,            0.011337,          0.00029758,             0.87496,              0.8621,             0.90349,             0.57772,            0.033442,           0.0085907,           0.0012688,            0.008515,            0.008515,            0.008515
                 152,            0.024302,            0.011645,          0.00022824,             0.87182,             0.87624,             0.91379,             0.56084,            0.034798,           0.0089522,           0.0011849,           0.0085051,           0.0085051,           0.0085051
                 153,             0.02411,            0.011332,          0.00030682,             0.87755,             0.90795,             0.91208,             0.57795,            0.032847,           0.0088551,          0.00051174,           0.0084952,           0.0084952,           0.0084952
                 154,            0.024211,            0.011815,          0.00026313,             0.87799,             0.85256,             0.90296,             0.58309,             0.03289,           0.0086141,           0.0011981,           0.0084853,           0.0084853,           0.0084853
                 155,            0.023587,             0.01181,          0.00035405,              0.8923,             0.83158,             0.90192,             0.57353,            0.032318,           0.0090754,          0.00040793,           0.0084754,           0.0084754,           0.0084754
                 156,            0.023853,            0.012036,          0.00044881,             0.83989,             0.90073,             0.92271,             0.57273,            0.031658,           0.0088303,           0.0003235,           0.0084655,           0.0084655,           0.0084655
