               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.029785,            0.013997,          0.00047007,             0.84632,             0.84205,             0.88281,             0.56044,            0.033452,           0.0070344,          0.00034615,            0.008449,            0.008449,            0.008449
                  49,            0.030424,            0.013659,          0.00053351,             0.89332,             0.81341,             0.91543,             0.59509,            0.033771,           0.0069091,          0.00027651,            0.008416,            0.008416,            0.008416
                  50,            0.029186,            0.013083,          0.00050458,             0.83098,             0.87184,             0.89585,             0.58777,            0.034709,           0.0075937,          0.00027503,            0.008383,            0.008383,            0.008383
                  51,            0.029536,            0.013748,          0.00060827,             0.83964,             0.85218,             0.90551,             0.58183,            0.032675,           0.0073566,          0.00032112,             0.00835,             0.00835,             0.00835
                  52,            0.029284,            0.013975,          0.00051074,             0.81921,             0.84951,             0.90883,             0.58921,            0.032338,           0.0071081,          0.00029611,            0.008317,            0.008317,            0.008317
                  53,            0.029757,            0.013629,           0.0005418,             0.86426,             0.83065,             0.90033,              0.5938,             0.03185,           0.0077251,          0.00026446,            0.008284,            0.008284,            0.008284
                  54,            0.029254,            0.013588,          0.00051672,             0.86007,             0.87769,             0.91279,             0.59798,            0.033417,           0.0067724,          0.00028275,            0.008251,            0.008251,            0.008251
                  55,            0.029165,            0.013493,          0.00043327,             0.80327,             0.86565,             0.91109,             0.58067,            0.032968,           0.0072467,          0.00026766,            0.008218,            0.008218,            0.008218
                  56,            0.028453,             0.01295,          0.00048146,             0.82727,             0.88037,             0.90107,             0.57902,            0.034382,           0.0073473,           0.0002554,            0.008185,            0.008185,            0.008185
                  57,            0.028709,            0.013632,          0.00039037,             0.81704,             0.85496,             0.89046,             0.58252,            0.034566,           0.0076022,          0.00029464,            0.008152,            0.008152,            0.008152
                  58,            0.028024,             0.01321,          0.00055542,             0.84993,              0.8296,              0.9009,             0.56792,            0.034522,           0.0071923,          0.00027417,            0.008119,            0.008119,            0.008119
                  59,            0.028157,              0.0134,          0.00059091,             0.85661,             0.85568,             0.89939,             0.59766,            0.032426,           0.0069329,          0.00025194,            0.008086,            0.008086,            0.008086
                  60,            0.028159,            0.013049,          0.00036272,             0.83726,             0.87655,             0.91319,             0.59452,            0.032271,           0.0070515,          0.00023003,            0.008053,            0.008053,            0.008053
                  61,             0.02783,            0.012889,          0.00038036,             0.81699,             0.89072,             0.90639,             0.56619,             0.03249,           0.0072179,          0.00025029,             0.00802,             0.00802,             0.00802
                  62,            0.027634,            0.013513,          0.00046491,             0.83587,             0.84189,             0.89154,             0.57219,            0.031898,           0.0077737,          0.00026489,            0.007987,            0.007987,            0.007987
                  63,             0.02805,            0.013214,          0.00041739,             0.86318,             0.89834,             0.91566,             0.58142,            0.032162,           0.0071471,          0.00024289,            0.007954,            0.007954,            0.007954
                  64,            0.027723,             0.01309,          0.00040569,             0.86238,             0.85793,             0.89679,             0.56976,            0.032782,           0.0071765,          0.00027014,            0.007921,            0.007921,            0.007921
                  65,            0.027773,            0.012857,            0.000414,             0.84718,             0.88646,             0.91042,             0.58515,            0.032921,           0.0075062,          0.00023714,            0.007888,            0.007888,            0.007888
                  66,            0.027474,            0.012974,           0.0004319,             0.84726,             0.80485,             0.88644,             0.55675,            0.033777,           0.0079303,          0.00030961,            0.007855,            0.007855,            0.007855
                  67,             0.02772,            0.012907,          0.00044629,             0.83259,             0.85185,             0.91543,             0.59837,            0.031512,           0.0068352,          0.00023525,            0.007822,            0.007822,            0.007822
                  68,            0.027932,            0.013262,          0.00035483,             0.82551,              0.8477,             0.89526,             0.57737,            0.033359,           0.0073528,          0.00028414,            0.007789,            0.007789,            0.007789
                  69,            0.026578,            0.012761,          0.00044042,             0.83392,             0.88527,             0.90636,             0.57273,            0.032804,           0.0075668,          0.00039854,            0.007756,            0.007756,            0.007756
                  70,            0.026983,            0.012608,          0.00037508,             0.85576,             0.81134,             0.88319,             0.57708,            0.034561,           0.0073488,          0.00034043,            0.007723,            0.007723,            0.007723
                  71,            0.026905,            0.012695,          0.00041893,             0.80009,             0.87565,             0.89931,             0.55492,            0.031546,           0.0076681,          0.00028066,             0.00769,             0.00769,             0.00769
                  72,            0.026825,            0.013407,          0.00040022,             0.86439,             0.87728,                0.92,             0.59153,            0.031718,           0.0070984,          0.00023109,            0.007657,            0.007657,            0.007657
                  73,            0.026546,            0.012644,          0.00035878,             0.83397,             0.82804,             0.89599,             0.58419,            0.033464,           0.0072967,          0.00030736,            0.007624,            0.007624,            0.007624
                  74,            0.026853,            0.012676,          0.00040077,             0.85311,             0.87594,             0.92211,             0.59736,            0.029954,           0.0068167,          0.00023529,            0.007591,            0.007591,            0.007591
                  75,            0.026673,            0.013243,          0.00031991,             0.85761,             0.87075,             0.91589,             0.60155,            0.031382,           0.0070137,          0.00023445,            0.007558,            0.007558,            0.007558
                  76,            0.026079,            0.012308,          0.00028004,             0.85273,             0.88791,              0.9217,              0.5957,            0.032048,           0.0071782,          0.00021324,            0.007525,            0.007525,            0.007525
                  77,            0.026652,            0.012563,          0.00039944,             0.88263,             0.86041,             0.92135,             0.58644,            0.030896,           0.0067755,          0.00024132,            0.007492,            0.007492,            0.007492
                  78,            0.026799,            0.012227,          0.00036116,             0.86514,             0.85758,             0.91481,             0.58517,            0.031173,           0.0069421,          0.00023769,            0.007459,            0.007459,            0.007459
                  79,            0.026062,            0.012361,          0.00037045,              0.8546,              0.8381,             0.91571,             0.58826,            0.031878,           0.0073839,          0.00038727,            0.007426,            0.007426,            0.007426
                  80,            0.026307,            0.012355,          0.00036638,             0.81198,             0.85973,                 0.9,             0.58018,            0.031598,           0.0071431,          0.00032369,            0.007393,            0.007393,            0.007393
                  81,            0.026322,            0.013194,          0.00032277,             0.89896,             0.87876,              0.9143,             0.59175,            0.030634,            0.006991,          0.00028083,             0.00736,             0.00736,             0.00736
                  82,            0.025956,            0.011825,          0.00029174,             0.83488,              0.8708,             0.91623,             0.61551,            0.031488,           0.0070547,          0.00027374,            0.007327,            0.007327,            0.007327
                  83,            0.025695,            0.011964,          0.00034011,             0.87498,             0.86113,             0.91991,             0.61535,            0.030934,           0.0069625,          0.00019966,            0.007294,            0.007294,            0.007294
                  84,            0.025112,            0.012081,          0.00048554,              0.8839,             0.79745,             0.90727,             0.58076,            0.031948,           0.0069901,          0.00039948,            0.007261,            0.007261,            0.007261
                  85,            0.025921,            0.012583,           0.0004491,             0.87234,             0.83877,             0.90193,             0.58076,            0.031154,           0.0072732,          0.00059977,            0.007228,            0.007228,            0.007228
                  86,             0.02522,            0.012404,          0.00035346,             0.88458,             0.81775,             0.90663,             0.60093,            0.032361,           0.0074138,          0.00050145,            0.007195,            0.007195,            0.007195
                  87,            0.025778,            0.012181,          0.00044666,              0.8475,             0.86057,             0.91101,             0.58561,            0.031257,           0.0069745,          0.00033143,            0.007162,            0.007162,            0.007162
                  88,            0.025526,            0.012324,          0.00033147,             0.83322,             0.85005,                0.91,             0.60803,            0.031155,           0.0069224,          0.00043589,            0.007129,            0.007129,            0.007129
                  89,             0.02501,            0.012359,           0.0004301,             0.87087,             0.84534,             0.90205,             0.59691,            0.033001,           0.0072285,          0.00033804,            0.007096,            0.007096,            0.007096
                  90,            0.025625,            0.012522,          0.00046887,             0.80486,             0.91793,             0.91349,             0.58869,             0.03122,           0.0070981,          0.00030845,            0.007063,            0.007063,            0.007063
                  91,            0.025152,            0.012276,           0.0003267,             0.85525,             0.82881,             0.90415,             0.59744,            0.030087,           0.0071391,          0.00024056,             0.00703,             0.00703,             0.00703
                  92,            0.025425,            0.012559,          0.00038895,             0.88219,             0.82905,             0.89528,              0.5843,            0.032379,           0.0069379,           0.0002615,            0.006997,            0.006997,            0.006997
                  93,            0.025756,            0.012224,          0.00037228,              0.8195,             0.83844,             0.90678,             0.59234,            0.030464,           0.0074092,          0.00021655,            0.006964,            0.006964,            0.006964
                  94,            0.024893,            0.012261,          0.00036755,             0.83621,             0.83014,             0.91198,             0.59875,             0.03182,            0.007653,          0.00019126,            0.006931,            0.006931,            0.006931
                  95,            0.025281,            0.012009,          0.00043232,             0.86306,             0.85252,              0.9075,             0.59427,            0.031891,            0.007091,          0.00027196,            0.006898,            0.006898,            0.006898
                  96,            0.025004,            0.012678,          0.00029993,             0.80116,             0.89423,             0.91552,             0.60564,            0.031756,           0.0072729,          0.00032684,            0.006865,            0.006865,            0.006865
                  97,            0.025277,            0.012202,          0.00036665,             0.83175,             0.86909,             0.90744,             0.59729,            0.030533,           0.0073527,          0.00034221,            0.006832,            0.006832,            0.006832
                  98,            0.024673,            0.012068,          0.00029035,              0.8508,             0.86875,             0.92035,             0.61512,            0.031151,           0.0070733,           0.0002903,            0.006799,            0.006799,            0.006799
                  99,             0.02429,            0.011749,          0.00027096,             0.83926,             0.88182,             0.92066,             0.60558,            0.030276,           0.0071363,          0.00030582,            0.006766,            0.006766,            0.006766
                 100,            0.024134,            0.011902,          0.00029899,             0.82089,             0.89416,             0.91348,             0.60984,            0.031866,           0.0069929,          0.00063027,            0.006733,            0.006733,            0.006733
                 101,            0.024936,            0.012227,          0.00034824,             0.85676,             0.85151,             0.89521,             0.58754,            0.031704,           0.0070977,          0.00053779,              0.0067,              0.0067,              0.0067
                 102,            0.023953,            0.011685,          0.00042059,             0.85135,             0.83994,              0.9014,             0.59071,            0.031676,           0.0073309,          0.00032608,            0.006667,            0.006667,            0.006667
                 103,            0.024317,            0.011797,          0.00033289,             0.84481,             0.84782,             0.89385,             0.58198,            0.032248,           0.0072227,          0.00032396,            0.006634,            0.006634,            0.006634
                 104,            0.024571,            0.011926,          0.00031526,             0.86198,             0.86801,               0.902,             0.59599,             0.03162,           0.0072123,          0.00016995,            0.006601,            0.006601,            0.006601
                 105,            0.024062,            0.012041,          0.00031777,             0.86739,             0.85296,             0.91414,             0.60172,            0.030753,           0.0071299,          0.00020592,            0.006568,            0.006568,            0.006568
                 106,            0.024434,            0.011837,          0.00031605,             0.87576,             0.84306,             0.89562,             0.59167,            0.033186,           0.0072469,          0.00018118,            0.006535,            0.006535,            0.006535
                 107,            0.024103,            0.011716,          0.00029732,             0.83425,             0.86442,             0.88997,             0.57882,            0.032431,             0.00765,           0.0001877,            0.006502,            0.006502,            0.006502
                 108,            0.023966,            0.012378,           0.0003709,             0.84927,             0.87779,             0.92154,             0.61007,            0.030552,           0.0069648,          0.00048508,            0.006469,            0.006469,            0.006469
                 109,            0.024155,            0.011866,          0.00030973,             0.84613,             0.88037,             0.91937,             0.59887,             0.03081,           0.0070822,          0.00020273,            0.006436,            0.006436,            0.006436
                 110,            0.024084,             0.01193,          0.00033343,             0.87997,             0.84413,              0.9026,             0.59169,              0.0296,           0.0071128,          0.00025403,            0.006403,            0.006403,            0.006403
                 111,            0.024302,            0.011946,          0.00041509,             0.82391,             0.86712,             0.89725,             0.60497,             0.02987,           0.0072238,          0.00044484,             0.00637,             0.00637,             0.00637
                 112,            0.023784,            0.011636,          0.00026203,             0.83996,             0.83499,             0.89729,             0.58054,            0.034372,           0.0077496,          0.00019779,            0.006337,            0.006337,            0.006337
                 113,            0.023938,            0.011664,          0.00028962,             0.81903,             0.89994,             0.91528,              0.6028,            0.031835,           0.0075095,          0.00021734,            0.006304,            0.006304,            0.006304
                 114,            0.023861,            0.011376,          0.00026485,             0.86792,             0.83244,             0.91204,             0.60658,            0.031951,           0.0071115,          0.00016135,            0.006271,            0.006271,            0.006271
                 115,            0.023806,            0.011711,          0.00034579,             0.86369,             0.86186,             0.91902,             0.60731,            0.030986,           0.0072551,          0.00018474,            0.006238,            0.006238,            0.006238
                 116,            0.023535,            0.011449,          0.00034768,              0.8205,             0.87875,             0.89592,              0.5955,            0.031427,           0.0070447,          0.00017932,            0.006205,            0.006205,            0.006205
                 117,            0.023725,            0.011548,          0.00026844,             0.80735,             0.85884,             0.89285,             0.60107,            0.032083,           0.0073424,          0.00022476,            0.006172,            0.006172,            0.006172
                 118,            0.023256,            0.011748,          0.00028835,             0.87329,             0.78495,              0.8937,             0.59829,            0.031411,           0.0072523,          0.00019714,            0.006139,            0.006139,            0.006139
                 119,            0.023409,            0.011655,          0.00026906,             0.85927,             0.85849,             0.91408,             0.61293,            0.031312,            0.007446,           0.0001628,            0.006106,            0.006106,            0.006106
                 120,            0.023363,            0.011489,          0.00024406,             0.86058,               0.848,             0.90764,              0.6088,            0.030526,           0.0073281,          0.00031961,            0.006073,            0.006073,            0.006073
                 121,            0.023479,             0.01147,          0.00027317,              0.8439,             0.84729,             0.91597,             0.59754,            0.030845,           0.0073296,           0.0002815,             0.00604,             0.00604,             0.00604
                 122,            0.023215,            0.011435,          0.00023466,             0.83026,             0.87561,             0.91331,             0.59732,             0.03264,           0.0076748,          0.00018193,            0.006007,            0.006007,            0.006007
                 123,            0.023438,            0.011693,          0.00031515,             0.86861,             0.88301,             0.92194,             0.60472,            0.030089,           0.0072218,          0.00030707,            0.005974,            0.005974,            0.005974
                 124,            0.022932,            0.011326,          0.00027339,             0.87924,              0.8482,             0.91367,             0.60432,            0.030376,           0.0072837,          0.00014776,            0.005941,            0.005941,            0.005941
                 125,            0.023131,            0.010889,          0.00022765,             0.84518,             0.88473,             0.92172,               0.616,            0.030936,           0.0070453,          0.00016619,            0.005908,            0.005908,            0.005908
                 126,            0.023029,            0.011168,          0.00024609,              0.8686,             0.87965,             0.92007,             0.60249,            0.029842,           0.0075891,          0.00016765,            0.005875,            0.005875,            0.005875
                 127,            0.022983,            0.011404,          0.00022481,             0.87918,             0.87095,             0.91642,              0.5991,            0.030063,           0.0076802,            0.000171,            0.005842,            0.005842,            0.005842
                 128,            0.022873,             0.01151,          0.00030983,             0.86975,             0.81775,             0.90437,             0.59695,            0.030752,           0.0078605,          0.00083029,            0.005809,            0.005809,            0.005809
                 129,            0.022969,            0.011603,          0.00022232,             0.84319,             0.83989,             0.90613,             0.59367,            0.032321,           0.0077739,          0.00020731,            0.005776,            0.005776,            0.005776
                 130,            0.022461,            0.011269,          0.00021326,             0.85275,             0.86413,             0.92423,             0.60317,            0.030932,           0.0073754,          0.00020268,            0.005743,            0.005743,            0.005743
                 131,            0.022552,            0.010881,          0.00021349,             0.86676,             0.86658,              0.9284,             0.61063,            0.031275,           0.0073276,          0.00022215,             0.00571,             0.00571,             0.00571
                 132,            0.022086,            0.011108,          0.00024851,             0.85961,             0.84879,             0.91602,              0.6061,            0.032186,           0.0072527,          0.00014687,            0.005677,            0.005677,            0.005677
                 133,            0.022418,            0.011864,           0.0002884,             0.85752,             0.83299,             0.90487,             0.59428,            0.033014,           0.0075458,          0.00019492,            0.005644,            0.005644,            0.005644
                 134,            0.022231,            0.011266,          0.00026749,             0.80679,             0.84834,             0.87684,             0.58612,            0.033068,           0.0079674,          0.00025835,            0.005611,            0.005611,            0.005611
                 135,             0.02279,            0.010884,          0.00040641,             0.84275,             0.87527,             0.90267,              0.5875,            0.032102,           0.0076875,          0.00017773,            0.005578,            0.005578,            0.005578
                 136,            0.022693,             0.01144,          0.00024738,             0.82831,             0.86386,             0.89493,             0.60998,            0.031809,           0.0073564,          0.00016127,            0.005545,            0.005545,            0.005545
                 137,            0.022099,            0.010984,          0.00021946,              0.8394,             0.86186,             0.89982,             0.59796,            0.030729,           0.0072366,          0.00020828,            0.005512,            0.005512,            0.005512
                 138,            0.022288,            0.010961,          0.00035499,             0.85844,             0.83912,             0.89647,             0.59154,            0.029821,           0.0077582,          0.00065183,            0.005479,            0.005479,            0.005479
                 139,            0.022346,            0.011033,          0.00026371,              0.8432,             0.88799,             0.92214,             0.60612,            0.030604,           0.0072168,            0.000295,            0.005446,            0.005446,            0.005446
                 140,            0.022484,            0.010964,          0.00018145,              0.8502,             0.81121,             0.90797,              0.6038,             0.03097,           0.0072757,          0.00029755,            0.005413,            0.005413,            0.005413
                 141,            0.022638,            0.010907,          0.00026228,             0.89157,             0.83941,             0.91673,             0.61089,            0.031307,           0.0071838,          0.00016575,             0.00538,             0.00538,             0.00538
                 142,            0.022066,            0.011041,          0.00021433,              0.8746,             0.86411,             0.92138,             0.61498,            0.030419,           0.0072095,          0.00033121,            0.005347,            0.005347,            0.005347
                 143,            0.021835,            0.010963,          0.00020809,              0.8226,             0.89452,              0.9153,             0.61339,            0.029576,           0.0070744,           0.0001449,            0.005314,            0.005314,            0.005314
                 144,            0.021896,            0.010871,          0.00021696,             0.88745,             0.85151,             0.91735,             0.60617,            0.028884,           0.0071909,          0.00014336,            0.005281,            0.005281,            0.005281
                 145,            0.022118,            0.011504,          0.00021142,             0.85963,             0.84039,             0.92087,             0.59339,            0.031575,           0.0075872,          0.00025768,            0.005248,            0.005248,            0.005248
                 146,            0.021622,            0.010869,          0.00018358,              0.8187,             0.90301,             0.92455,             0.61189,            0.030055,           0.0071707,          0.00014171,            0.005215,            0.005215,            0.005215
                 147,            0.021545,            0.010716,          0.00026271,             0.85553,             0.85615,             0.90926,             0.59549,            0.029873,           0.0072911,          0.00036034,            0.005182,            0.005182,            0.005182
                 148,            0.021212,            0.010206,          0.00018167,              0.8883,             0.85199,             0.91426,             0.60051,            0.031601,           0.0070869,           0.0002863,            0.005149,            0.005149,            0.005149
                 149,            0.022062,            0.010512,          0.00027219,             0.88779,             0.83933,              0.9075,             0.59081,            0.032765,           0.0073366,          0.00016433,            0.005116,            0.005116,            0.005116
                 150,             0.02137,            0.010703,          0.00019417,             0.86859,             0.86536,             0.92098,             0.60426,            0.030892,           0.0070404,          0.00014362,            0.005083,            0.005083,            0.005083
                 151,            0.021629,            0.010809,          0.00021605,             0.87585,             0.83227,             0.91183,             0.59779,            0.030771,           0.0072839,          0.00014889,             0.00505,             0.00505,             0.00505
                 152,            0.021013,            0.010754,          0.00025368,             0.88059,             0.84534,             0.91726,              0.5977,            0.032074,           0.0074593,          0.00029499,            0.005017,            0.005017,            0.005017
                 153,            0.021501,            0.010109,          0.00018174,             0.82746,             0.86835,             0.92073,             0.59317,            0.030563,           0.0074341,          0.00030228,            0.004984,            0.004984,            0.004984
                 154,            0.021079,            0.010792,          0.00025478,             0.87697,             0.81392,             0.90819,             0.60695,            0.031022,           0.0073633,          0.00015881,            0.004951,            0.004951,            0.004951
                 155,            0.021787,            0.010864,          0.00019822,             0.87474,             0.85768,             0.91792,             0.60919,            0.030465,           0.0075017,          0.00013636,            0.004918,            0.004918,            0.004918
                 156,            0.021446,            0.010558,          0.00022186,             0.83613,             0.90307,             0.91957,             0.60471,            0.030947,           0.0073519,          0.00016133,            0.004885,            0.004885,            0.004885
                 157,            0.021287,            0.010733,          0.00018302,             0.88099,             0.78743,             0.90443,             0.59696,             0.03124,            0.007638,          0.00019756,            0.004852,            0.004852,            0.004852
                 158,            0.020872,            0.010478,            0.000212,             0.88571,             0.79529,             0.89937,             0.58414,            0.033445,           0.0078369,          0.00020098,            0.004819,            0.004819,            0.004819
                 159,            0.021281,            0.010557,          0.00016856,             0.87386,             0.82381,             0.90519,             0.59247,            0.031751,           0.0076149,          0.00015377,            0.004786,            0.004786,            0.004786
                 160,            0.021028,            0.010361,          0.00019341,             0.80216,             0.88748,             0.89926,             0.58429,            0.031215,           0.0076665,          0.00015626,            0.004753,            0.004753,            0.004753
                 161,            0.020817,            0.010213,          0.00020626,             0.85976,             0.83077,             0.89919,             0.59772,            0.030574,           0.0076003,          0.00015623,             0.00472,             0.00472,             0.00472
