               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,            0.032783,            0.014706,          0.00080078,             0.87544,              0.8304,             0.91066,              0.5566,             0.03189,           0.0076674,          0.00041607,            0.009406,            0.009406,            0.009406
                  32,            0.032463,            0.014262,          0.00071466,             0.81754,             0.88567,             0.89142,             0.53649,            0.032295,           0.0077913,          0.00042872,           0.0093862,           0.0093862,           0.0093862
                  33,            0.032133,            0.014706,          0.00059624,             0.82323,             0.89151,             0.90811,              0.5493,             0.03211,           0.0076015,            0.001333,           0.0093664,           0.0093664,           0.0093664
                  34,            0.032346,            0.013968,          0.00077399,             0.86253,             0.88312,             0.92434,             0.55974,            0.030829,            0.007665,           0.0003435,           0.0093466,           0.0093466,           0.0093466
                  35,            0.032918,            0.014471,          0.00085224,             0.85937,             0.84428,             0.91049,             0.55498,             0.03252,           0.0078153,          0.00036052,           0.0093268,           0.0093268,           0.0093268
                  36,            0.032486,            0.014141,          0.00064989,             0.83711,              0.8582,             0.89764,             0.55255,            0.032389,           0.0077718,          0.00068036,            0.009307,            0.009307,            0.009307
                  37,            0.031285,            0.013885,          0.00065111,             0.85817,             0.90066,             0.93211,             0.54962,            0.030889,           0.0075946,           0.0010095,           0.0092872,           0.0092872,           0.0092872
                  38,            0.030982,            0.013845,          0.00065561,             0.84704,             0.84612,             0.90458,              0.5583,            0.032363,           0.0078067,          0.00040616,           0.0092674,           0.0092674,           0.0092674
                  39,            0.031271,            0.013859,           0.0005851,             0.86969,             0.87006,              0.9217,             0.56526,            0.031935,           0.0079468,          0.00042845,           0.0092476,           0.0092476,           0.0092476
                  40,              0.0307,             0.01378,          0.00056133,             0.80941,             0.88176,             0.90982,             0.55227,            0.032547,           0.0077921,          0.00042145,           0.0092278,           0.0092278,           0.0092278
                  41,            0.031086,            0.014245,          0.00049808,             0.81173,             0.90449,             0.90535,             0.55422,            0.032641,           0.0078151,          0.00076314,            0.009208,            0.009208,            0.009208
                  42,            0.031303,            0.014127,          0.00068697,             0.80237,             0.92792,              0.9164,             0.57478,            0.032394,           0.0077057,           0.0007436,           0.0091882,           0.0091882,           0.0091882
                  43,             0.03071,            0.013653,          0.00070714,             0.84946,             0.87305,             0.91574,             0.56472,            0.032838,           0.0078247,           0.0013667,           0.0091684,           0.0091684,           0.0091684
                  44,            0.030563,            0.014231,          0.00067607,             0.83559,              0.8687,             0.90709,              0.5636,            0.032742,           0.0077255,          0.00087603,           0.0091486,           0.0091486,           0.0091486
                  45,            0.030971,            0.013926,          0.00062991,             0.85335,             0.87251,             0.91112,             0.55059,            0.032572,           0.0078903,          0.00052421,           0.0091288,           0.0091288,           0.0091288
                  46,            0.030386,            0.013679,          0.00049018,             0.87175,             0.89781,             0.92928,             0.57934,            0.030256,           0.0076547,          0.00069844,            0.009109,            0.009109,            0.009109
                  47,            0.030592,            0.013327,          0.00054649,             0.85479,             0.84012,               0.907,             0.56215,            0.032175,           0.0078764,          0.00045815,           0.0090892,           0.0090892,           0.0090892
                  48,            0.030919,            0.014038,          0.00057783,             0.87414,             0.84149,             0.91775,             0.56579,            0.031515,           0.0078515,          0.00098146,           0.0090694,           0.0090694,           0.0090694
                  49,            0.030166,             0.01331,          0.00053641,             0.78741,              0.8991,             0.89792,             0.56035,            0.030923,           0.0079904,           0.0009109,           0.0090496,           0.0090496,           0.0090496
                  50,            0.029796,            0.013238,          0.00062378,             0.80975,              0.8158,             0.87104,             0.54508,            0.032554,           0.0078826,          0.00058132,           0.0090298,           0.0090298,           0.0090298
                  51,            0.029672,            0.013157,          0.00082824,              0.8736,             0.84725,             0.90978,             0.55311,            0.032561,           0.0078177,          0.00046155,             0.00901,             0.00901,             0.00901
                  52,            0.029732,            0.013346,          0.00071119,             0.84286,             0.84975,             0.88921,             0.55933,            0.033254,           0.0076987,          0.00096693,           0.0089902,           0.0089902,           0.0089902
                  53,            0.029423,            0.013389,          0.00056007,             0.83826,              0.8314,             0.88004,             0.52557,            0.033368,           0.0082056,          0.00066465,           0.0089704,           0.0089704,           0.0089704
                  54,            0.028976,            0.013169,          0.00042219,             0.88123,             0.82854,             0.90693,             0.56796,            0.030851,           0.0077712,           0.0011392,           0.0089506,           0.0089506,           0.0089506
                  55,            0.028976,            0.013048,            0.000631,             0.86455,             0.83945,             0.91079,             0.57654,            0.030284,           0.0078284,           0.0010962,           0.0089308,           0.0089308,           0.0089308
                  56,            0.029472,            0.013439,          0.00052626,             0.85303,             0.81228,             0.89412,             0.57381,            0.031691,           0.0077706,          0.00033126,            0.008911,            0.008911,            0.008911
                  57,            0.029113,            0.012963,          0.00064309,             0.83729,             0.86073,             0.88992,             0.55125,            0.032037,           0.0080054,          0.00029198,           0.0088912,           0.0088912,           0.0088912
                  58,            0.028618,            0.013168,          0.00057365,             0.86388,             0.84852,             0.91646,             0.59786,            0.029818,           0.0076027,          0.00056261,           0.0088714,           0.0088714,           0.0088714
                  59,            0.028959,            0.012819,          0.00044523,             0.82963,             0.90747,              0.9198,              0.5805,            0.031415,           0.0075872,           0.0010883,           0.0088516,           0.0088516,           0.0088516
                  60,            0.028463,            0.013077,          0.00052401,             0.87155,             0.87258,             0.91791,             0.56919,            0.031869,           0.0079315,          0.00056866,           0.0088318,           0.0088318,           0.0088318
                  61,             0.02898,            0.013243,          0.00039788,             0.87558,             0.85072,             0.91597,              0.5663,            0.031633,           0.0077903,          0.00071074,            0.008812,            0.008812,            0.008812
                  62,            0.027821,            0.013103,          0.00059249,             0.79437,             0.90603,             0.91816,             0.58369,             0.02958,           0.0076658,          0.00034451,           0.0087922,           0.0087922,           0.0087922
                  63,            0.028488,            0.013314,          0.00048877,             0.80659,             0.89531,               0.898,             0.55726,            0.031332,           0.0078199,          0.00041738,           0.0087724,           0.0087724,           0.0087724
                  64,            0.028108,            0.012108,          0.00040883,             0.79714,             0.83298,              0.8687,             0.55797,            0.031768,            0.007974,           0.0003294,           0.0087526,           0.0087526,           0.0087526
                  65,            0.028375,             0.01238,          0.00046587,             0.84617,             0.85932,             0.90564,             0.56101,            0.031857,           0.0080035,          0.00078297,           0.0087328,           0.0087328,           0.0087328
                  66,            0.027959,            0.012393,          0.00037728,             0.83693,             0.89463,             0.90964,             0.57663,            0.030704,           0.0079606,          0.00066202,            0.008713,            0.008713,            0.008713
                  67,            0.027859,            0.012962,          0.00043374,             0.84127,             0.88615,              0.8998,              0.5667,            0.030509,           0.0076838,          0.00080558,           0.0086932,           0.0086932,           0.0086932
                  68,            0.027992,            0.012968,          0.00029718,             0.80663,             0.89083,              0.9072,             0.57594,            0.030453,            0.007657,          0.00082336,           0.0086734,           0.0086734,           0.0086734
                  69,            0.027832,            0.012467,          0.00053791,             0.82101,             0.85473,             0.90234,             0.54702,            0.032235,           0.0078732,          0.00043085,           0.0086536,           0.0086536,           0.0086536
                  70,             0.02818,            0.012789,          0.00046249,             0.82372,             0.85692,             0.90368,             0.54469,            0.031635,           0.0079988,          0.00026249,           0.0086338,           0.0086338,           0.0086338
                  71,            0.027737,            0.012568,          0.00039503,             0.86153,             0.80177,             0.88856,             0.56012,            0.031359,           0.0080054,          0.00032592,            0.008614,            0.008614,            0.008614
                  72,            0.027116,            0.012364,          0.00034201,             0.82915,             0.86312,             0.89809,             0.58518,             0.03058,           0.0081141,          0.00065176,           0.0085942,           0.0085942,           0.0085942
                  73,            0.026859,            0.012403,          0.00033511,             0.85125,             0.83945,             0.89458,             0.56325,            0.031424,           0.0082696,          0.00048977,           0.0085744,           0.0085744,           0.0085744
                  74,            0.027414,            0.012543,          0.00043475,             0.84064,             0.86831,             0.90996,             0.58697,            0.030406,           0.0078265,          0.00063075,           0.0085546,           0.0085546,           0.0085546
                  75,            0.027326,            0.012845,          0.00040095,             0.84175,             0.84807,             0.88836,             0.57386,            0.031313,           0.0077608,          0.00069133,           0.0085348,           0.0085348,           0.0085348
                  76,            0.026857,            0.012162,          0.00035623,             0.78789,             0.89285,             0.90258,             0.58539,            0.030765,           0.0077993,          0.00040354,            0.008515,            0.008515,            0.008515
                  77,            0.026915,            0.012602,           0.0005981,             0.87076,              0.8382,             0.92223,             0.59497,            0.030463,           0.0079011,          0.00026644,           0.0084952,           0.0084952,           0.0084952
                  78,            0.027292,            0.012508,          0.00055216,             0.78372,              0.8692,             0.89478,             0.56765,             0.03144,           0.0077658,          0.00059798,           0.0084754,           0.0084754,           0.0084754
                  79,            0.026781,             0.01271,          0.00037374,             0.82842,              0.8043,             0.86786,             0.55769,            0.031462,           0.0079659,          0.00090626,           0.0084556,           0.0084556,           0.0084556
                  80,              0.0269,            0.012238,          0.00034954,             0.82613,             0.84955,              0.8903,             0.55766,            0.030164,           0.0081454,          0.00068704,           0.0084358,           0.0084358,           0.0084358
                  81,            0.026604,            0.012288,           0.0003155,              0.8051,             0.86977,             0.91033,             0.59047,            0.031148,            0.007822,          0.00024424,            0.008416,            0.008416,            0.008416
                  82,            0.026473,            0.012079,          0.00034941,             0.83243,             0.83887,             0.87938,             0.55523,            0.031956,           0.0080311,          0.00067798,           0.0083962,           0.0083962,           0.0083962
                  83,            0.026354,             0.01229,          0.00037946,             0.85119,             0.85073,             0.90315,             0.57675,            0.031421,           0.0079993,           0.0010247,           0.0083764,           0.0083764,           0.0083764
                  84,            0.026669,            0.012134,          0.00035704,             0.83271,             0.88694,             0.91299,             0.58185,            0.031228,           0.0079387,           0.0014062,           0.0083566,           0.0083566,           0.0083566
                  85,            0.026339,            0.012729,          0.00038564,              0.8866,             0.82389,             0.92179,             0.58672,            0.030785,           0.0080366,          0.00040636,           0.0083368,           0.0083368,           0.0083368
                  86,            0.026664,            0.012004,          0.00041753,             0.81008,             0.87323,             0.91733,             0.58385,              0.0315,           0.0079958,           0.0010881,            0.008317,            0.008317,            0.008317
                  87,            0.027058,            0.012419,           0.0005028,             0.82373,             0.88665,             0.91488,             0.58929,            0.030775,           0.0077732,          0.00027769,           0.0082972,           0.0082972,           0.0082972
                  88,            0.026424,            0.011749,          0.00037511,             0.82617,             0.91364,             0.93607,             0.59065,            0.030823,           0.0075893,          0.00020568,           0.0082774,           0.0082774,           0.0082774
                  89,            0.026873,            0.012389,          0.00035151,             0.85525,             0.87292,             0.92334,             0.59793,            0.030867,           0.0077126,          0.00023925,           0.0082576,           0.0082576,           0.0082576
                  90,            0.026421,            0.012328,          0.00029038,             0.84645,             0.84757,             0.90265,              0.5701,            0.031907,           0.0078028,          0.00020194,           0.0082378,           0.0082378,           0.0082378
                  91,            0.025982,            0.012213,          0.00027786,             0.81025,             0.89497,             0.91648,              0.5883,            0.030681,           0.0077282,          0.00026745,            0.008218,            0.008218,            0.008218
                  92,             0.02586,            0.011916,          0.00040248,             0.78983,             0.88286,             0.89591,             0.56392,            0.031806,           0.0080994,           0.0002225,           0.0081982,           0.0081982,           0.0081982
                  93,            0.025822,            0.012378,          0.00026552,             0.80846,             0.86591,             0.89745,             0.59794,            0.030997,           0.0075705,          0.00017087,           0.0081784,           0.0081784,           0.0081784
                  94,             0.02622,             0.01213,          0.00035633,             0.84538,             0.83373,             0.89076,             0.56589,            0.031728,           0.0079732,          0.00026356,           0.0081586,           0.0081586,           0.0081586
                  95,            0.026274,            0.012117,          0.00031399,               0.855,             0.88173,             0.91268,             0.57778,            0.030823,           0.0076626,          0.00018456,           0.0081388,           0.0081388,           0.0081388
                  96,            0.026157,            0.012105,          0.00032125,             0.81599,             0.86412,             0.89238,             0.55309,             0.03208,           0.0082445,          0.00074742,            0.008119,            0.008119,            0.008119
                  97,            0.025427,            0.011866,           0.0004736,             0.78303,              0.8845,              0.8928,             0.57327,            0.031043,           0.0080411,          0.00023791,           0.0080992,           0.0080992,           0.0080992
                  98,            0.025607,            0.011856,          0.00034204,             0.80077,              0.8706,             0.89335,             0.56659,            0.031416,            0.007997,          0.00023233,           0.0080794,           0.0080794,           0.0080794
                  99,            0.025866,            0.012054,          0.00028688,             0.81877,             0.88478,             0.90688,             0.58924,              0.0312,           0.0080217,          0.00050319,           0.0080596,           0.0080596,           0.0080596
                 100,            0.025296,            0.011841,          0.00031401,             0.86632,             0.86579,             0.92181,             0.57612,              0.0319,           0.0080264,           0.0011167,           0.0080398,           0.0080398,           0.0080398
                 101,            0.025325,            0.011865,          0.00037411,             0.79432,             0.90122,              0.9091,             0.57772,            0.031435,            0.008255,          0.00074175,             0.00802,             0.00802,             0.00802
                 102,            0.025439,            0.011995,          0.00044163,              0.8488,             0.83631,             0.91308,             0.57704,            0.031015,           0.0082924,          0.00027714,           0.0080002,           0.0080002,           0.0080002
                 103,            0.025212,             0.01223,          0.00034066,             0.79203,             0.90778,             0.91582,             0.57894,            0.031345,           0.0082937,          0.00049097,           0.0079804,           0.0079804,           0.0079804
                 104,            0.025334,            0.011856,          0.00042991,             0.79389,             0.85948,               0.896,              0.5758,             0.03179,           0.0081418,          0.00061517,           0.0079606,           0.0079606,           0.0079606
                 105,            0.024891,             0.01139,          0.00036781,             0.86143,              0.8382,             0.92335,             0.58103,            0.031121,           0.0080876,          0.00083866,           0.0079408,           0.0079408,           0.0079408
                 106,             0.02519,            0.011457,          0.00037804,             0.82827,             0.86069,             0.92344,             0.58783,            0.031136,           0.0079313,          0.00025542,            0.007921,            0.007921,            0.007921
                 107,            0.024852,            0.011278,          0.00033624,             0.84908,              0.8638,             0.90671,             0.57357,            0.031878,           0.0081909,          0.00055678,           0.0079012,           0.0079012,           0.0079012
                 108,              0.0249,            0.011441,          0.00038775,             0.83637,              0.8922,             0.92105,             0.57913,            0.031427,           0.0080387,           0.0010889,           0.0078814,           0.0078814,           0.0078814
                 109,            0.025494,            0.011556,            0.000404,             0.83117,             0.88615,             0.90743,             0.57799,            0.031564,           0.0079829,           0.0015184,           0.0078616,           0.0078616,           0.0078616
                 110,            0.025319,            0.011381,           0.0003018,             0.83533,             0.84569,              0.8917,             0.57207,            0.031937,           0.0083223,          0.00041264,           0.0078418,           0.0078418,           0.0078418
                 111,            0.024949,            0.011493,           0.0003975,             0.83061,             0.85326,             0.90051,             0.58113,            0.031294,           0.0081598,           0.0011711,            0.007822,            0.007822,            0.007822
                 112,            0.025019,            0.011735,          0.00044479,             0.76872,             0.90395,             0.90706,             0.58935,            0.030872,            0.008036,          0.00030362,           0.0078022,           0.0078022,           0.0078022
                 113,             0.02497,            0.011653,          0.00033129,             0.80426,             0.87225,             0.89128,             0.58715,            0.030443,           0.0081904,          0.00039543,           0.0077824,           0.0077824,           0.0077824
                 114,             0.02485,            0.011082,           0.0003058,             0.83547,              0.8716,              0.9155,             0.59134,            0.030828,           0.0081794,          0.00034415,           0.0077626,           0.0077626,           0.0077626
                 115,            0.024481,            0.011352,           0.0002786,             0.83363,             0.89089,             0.90127,             0.56639,            0.031315,           0.0082638,          0.00020765,           0.0077428,           0.0077428,           0.0077428
                 116,            0.024626,            0.011663,          0.00032278,             0.80463,             0.86027,             0.90508,             0.56069,            0.030832,           0.0080267,          0.00019748,            0.007723,            0.007723,            0.007723
                 117,            0.024901,            0.011555,          0.00026855,             0.82727,             0.86909,             0.89819,             0.57756,             0.03085,           0.0080354,          0.00019215,           0.0077032,           0.0077032,           0.0077032
                 118,            0.024606,            0.011615,          0.00028283,             0.86808,             0.83816,             0.91678,             0.60818,            0.030545,           0.0078395,           0.0005892,           0.0076834,           0.0076834,           0.0076834
                 119,            0.024209,            0.011256,          0.00028801,             0.86311,              0.8877,              0.9325,             0.58647,            0.030359,           0.0080186,          0.00021713,           0.0076636,           0.0076636,           0.0076636
                 120,            0.024333,            0.011432,            0.000338,             0.84035,             0.88805,             0.90723,             0.57397,            0.031177,           0.0079561,          0.00021216,           0.0076438,           0.0076438,           0.0076438
                 121,            0.024598,            0.011663,          0.00034348,             0.85121,             0.87749,              0.9081,             0.59097,            0.029925,           0.0082866,          0.00077552,            0.007624,            0.007624,            0.007624
                 122,            0.024037,            0.011203,          0.00034528,              0.8364,             0.87158,             0.92591,             0.59831,            0.031061,           0.0079849,           0.0010187,           0.0076042,           0.0076042,           0.0076042
                 123,            0.023799,            0.011277,           0.0003417,             0.83948,             0.93293,             0.93487,             0.59815,            0.030006,           0.0079998,           0.0010108,           0.0075844,           0.0075844,           0.0075844
                 124,            0.024502,            0.011115,          0.00029451,              0.8344,             0.91723,             0.93453,             0.59924,            0.030301,           0.0079908,           0.0011919,           0.0075646,           0.0075646,           0.0075646
                 125,            0.023882,            0.010824,          0.00032895,             0.82044,             0.91157,             0.92502,             0.59027,            0.030604,           0.0080536,           0.0011803,           0.0075448,           0.0075448,           0.0075448
                 126,            0.024432,            0.011344,          0.00029545,             0.85973,               0.905,             0.92336,             0.59774,            0.030423,           0.0078841,          0.00022925,            0.007525,            0.007525,            0.007525
                 127,            0.023753,            0.011746,          0.00022752,             0.85975,             0.90718,             0.93274,             0.60243,            0.029913,            0.007802,          0.00085648,           0.0075052,           0.0075052,           0.0075052
                 128,            0.023774,             0.01121,           0.0002614,             0.78304,             0.89749,             0.90396,             0.58401,            0.031397,           0.0079935,          0.00025424,           0.0074854,           0.0074854,           0.0074854
                 129,            0.024076,            0.010993,          0.00032455,               0.803,             0.90837,             0.91531,             0.58278,            0.031292,            0.008239,          0.00021101,           0.0074656,           0.0074656,           0.0074656
                 130,            0.023659,            0.011284,          0.00032958,             0.80687,             0.87924,             0.89763,             0.58723,            0.031267,           0.0080642,          0.00021905,           0.0074458,           0.0074458,           0.0074458
                 131,             0.02411,            0.010955,          0.00038623,             0.88852,             0.84878,             0.92285,             0.58999,            0.030543,           0.0079746,          0.00023708,            0.007426,            0.007426,            0.007426
                 132,              0.0236,              0.0116,          0.00027548,             0.85456,             0.87021,              0.9105,             0.57946,            0.030468,           0.0081617,          0.00024621,           0.0074062,           0.0074062,           0.0074062
                 133,            0.024413,            0.011336,          0.00026478,             0.80186,             0.87065,             0.89098,             0.56241,            0.031824,           0.0084322,          0.00044225,           0.0073864,           0.0073864,           0.0073864
                 134,            0.023826,            0.011356,          0.00022073,             0.82896,             0.87277,             0.90294,             0.58993,            0.030904,           0.0079745,          0.00058026,           0.0073666,           0.0073666,           0.0073666
                 135,            0.023662,            0.010667,          0.00024414,             0.86151,             0.86118,             0.92034,             0.59184,             0.03118,            0.007919,          0.00042505,           0.0073468,           0.0073468,           0.0073468
                 136,            0.023788,            0.010932,          0.00028555,              0.8149,             0.88759,             0.91205,             0.59702,            0.031412,           0.0077619,          0.00020455,            0.007327,            0.007327,            0.007327
                 137,             0.02346,            0.011111,          0.00030319,             0.85226,             0.86641,             0.92128,              0.5886,            0.031331,           0.0079337,          0.00050356,           0.0073072,           0.0073072,           0.0073072
                 138,            0.023902,            0.010962,          0.00037638,             0.86644,             0.89373,             0.91778,             0.57676,            0.031317,              0.0081,          0.00081428,           0.0072874,           0.0072874,           0.0072874
                 139,            0.023329,            0.010999,          0.00048355,             0.85917,             0.87144,             0.90915,              0.6003,            0.030803,           0.0078692,          0.00028226,           0.0072676,           0.0072676,           0.0072676
                 140,            0.023639,            0.010876,          0.00029792,             0.87905,             0.82757,             0.91643,             0.59913,            0.030616,           0.0079416,          0.00016964,           0.0072478,           0.0072478,           0.0072478
                 141,            0.023957,            0.011251,          0.00029945,             0.83023,             0.87367,             0.91768,             0.60422,            0.030981,           0.0082425,          0.00020151,            0.007228,            0.007228,            0.007228
                 142,            0.023218,            0.011262,          0.00036947,             0.87925,             0.84289,             0.91251,             0.59314,            0.030788,           0.0081731,          0.00018624,           0.0072082,           0.0072082,           0.0072082
                 143,            0.023371,            0.010812,          0.00035435,             0.78562,             0.83623,             0.88832,             0.57716,            0.030828,           0.0081246,          0.00098484,           0.0071884,           0.0071884,           0.0071884
                 144,            0.023027,             0.01118,          0.00033762,             0.81163,             0.84101,             0.90458,             0.58354,            0.030468,           0.0082644,          0.00019156,           0.0071686,           0.0071686,           0.0071686
                 145,            0.023473,             0.01133,          0.00020259,              0.8308,             0.86781,             0.91535,             0.59669,             0.03075,           0.0080551,          0.00015664,           0.0071488,           0.0071488,           0.0071488
                 146,            0.023212,            0.011079,          0.00021392,             0.85301,             0.83909,             0.90043,             0.58722,            0.031801,           0.0082026,           0.0002476,            0.007129,            0.007129,            0.007129
                 147,            0.022851,            0.010748,          0.00023523,             0.78866,             0.89134,             0.91204,             0.58712,            0.031822,           0.0082418,           0.0003582,           0.0071092,           0.0071092,           0.0071092
                 148,             0.02328,            0.011429,          0.00031955,             0.85153,             0.85058,             0.91818,             0.60772,            0.031237,           0.0080607,          0.00029153,           0.0070894,           0.0070894,           0.0070894
                 149,            0.022977,            0.010781,          0.00021263,             0.81393,             0.89088,              0.9191,             0.59699,            0.030749,           0.0081021,          0.00057856,           0.0070696,           0.0070696,           0.0070696
                 150,            0.023191,            0.011167,          0.00022026,             0.84433,             0.87795,             0.92698,             0.59937,            0.030933,            0.008254,          0.00058756,           0.0070498,           0.0070498,           0.0070498
                 151,            0.023326,            0.010733,          0.00028241,             0.81985,             0.91419,             0.91655,             0.58837,            0.031223,           0.0086065,          0.00029775,             0.00703,             0.00703,             0.00703
                 152,            0.022914,            0.011158,          0.00030832,             0.80388,             0.91067,             0.91815,             0.58617,            0.030897,           0.0080718,          0.00034206,           0.0070102,           0.0070102,           0.0070102
                 153,            0.022861,            0.010856,          0.00024308,             0.82539,             0.84618,              0.8886,             0.57667,            0.031591,           0.0083436,          0.00032428,           0.0069904,           0.0069904,           0.0069904
                 154,            0.022872,            0.010567,          0.00021557,              0.8171,             0.85983,             0.89714,             0.58287,            0.030897,           0.0084883,          0.00060478,           0.0069706,           0.0069706,           0.0069706
                 155,            0.022903,            0.010699,          0.00017981,             0.81842,             0.84618,             0.90943,             0.58866,             0.03115,           0.0083124,          0.00077652,           0.0069508,           0.0069508,           0.0069508
                 156,            0.022546,            0.010999,          0.00025985,             0.84374,             0.88526,             0.92386,             0.58896,            0.031003,           0.0084685,           0.0003577,            0.006931,            0.006931,            0.006931
