               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.095171,            0.024409,            0.030252,             0.40917,             0.31038,             0.26931,            0.074909,            0.066034,            0.012867,            0.011977,            0.070429,           0.0032857,           0.0032857
                   1,            0.069796,            0.023475,           0.0088327,             0.39017,             0.42933,             0.39122,             0.17175,            0.060374,           0.0097188,           0.0034666,            0.040407,           0.0065972,           0.0065972
                   2,              0.0647,             0.01997,           0.0054724,             0.53263,             0.56969,             0.53202,              0.2483,            0.055722,           0.0083393,           0.0035604,            0.010363,           0.0098867,           0.0098867
                   3,            0.059035,            0.019196,           0.0047112,             0.64185,             0.63038,             0.65172,             0.27729,            0.048825,           0.0079644,           0.0017891,            0.009901,            0.009901,            0.009901
                   4,             0.05441,            0.018955,           0.0041557,             0.63215,             0.69882,             0.69902,             0.29699,            0.044924,           0.0087477,           0.0019895,            0.009901,            0.009901,            0.009901
                   5,            0.051208,            0.018217,           0.0033665,             0.66444,             0.71539,             0.70193,             0.32941,            0.040862,           0.0088469,           0.0018613,            0.009868,            0.009868,            0.009868
                   6,             0.05063,            0.018389,           0.0034887,             0.71862,             0.74404,             0.76382,             0.35548,            0.042595,           0.0089908,           0.0039946,            0.009835,            0.009835,            0.009835
                   7,            0.048066,            0.018164,           0.0026562,             0.83154,             0.72716,             0.83241,             0.42631,            0.040069,           0.0080601,           0.0019796,            0.009802,            0.009802,            0.009802
                   8,            0.046732,            0.018612,           0.0027073,              0.7398,             0.78481,             0.81196,             0.38354,            0.038156,           0.0080943,           0.0013202,            0.009769,            0.009769,            0.009769
                   9,            0.045637,            0.017761,           0.0022561,             0.84836,             0.78423,             0.84896,             0.45243,            0.038016,           0.0077278,           0.0014317,            0.009736,            0.009736,            0.009736
                  10,            0.044624,            0.017308,           0.0022621,             0.80927,             0.76685,             0.84449,             0.46217,             0.03636,           0.0077231,           0.0011679,            0.009703,            0.009703,            0.009703
                  11,            0.044155,            0.017251,            0.002062,             0.72012,             0.81606,             0.82324,             0.44536,            0.037079,           0.0084745,           0.0012184,             0.00967,             0.00967,             0.00967
                  12,            0.042849,            0.017921,           0.0018943,             0.81389,             0.77209,             0.83415,             0.47031,            0.036585,           0.0080601,           0.0014521,            0.009637,            0.009637,            0.009637
                  13,            0.043304,            0.017096,           0.0020647,             0.83449,             0.81496,             0.88138,             0.51194,            0.035202,           0.0073947,           0.0010496,            0.009604,            0.009604,            0.009604
                  14,            0.041791,            0.016585,           0.0020131,             0.84549,             0.74087,             0.85657,             0.45709,            0.035133,           0.0079466,           0.0015057,            0.009571,            0.009571,            0.009571
                  15,            0.041785,            0.017084,           0.0020347,             0.88014,             0.76481,             0.87805,             0.50873,            0.034212,           0.0075412,          0.00083265,            0.009538,            0.009538,            0.009538
                  16,            0.041018,            0.017265,           0.0016725,             0.82568,             0.82842,             0.86824,             0.48347,            0.034891,           0.0078972,          0.00099514,            0.009505,            0.009505,            0.009505
                  17,            0.040468,            0.016575,           0.0017583,             0.84051,              0.7109,             0.82754,             0.44223,            0.038393,           0.0079856,           0.0017324,            0.009472,            0.009472,            0.009472
                  18,            0.041095,             0.01684,            0.001594,             0.86717,             0.81404,             0.88254,             0.48006,            0.036039,           0.0075755,           0.0012564,            0.009439,            0.009439,            0.009439
                  19,            0.040386,            0.017073,           0.0013862,             0.83853,             0.76965,             0.86085,             0.50116,            0.035954,           0.0074201,           0.0011075,            0.009406,            0.009406,            0.009406
                  20,            0.039079,            0.016491,           0.0016245,             0.82719,             0.82938,             0.88239,              0.4872,             0.03574,            0.007539,           0.0012461,            0.009373,            0.009373,            0.009373
                  21,            0.038812,             0.01627,           0.0013966,             0.87943,             0.77981,             0.86982,             0.49998,            0.034839,            0.007755,           0.0011244,             0.00934,             0.00934,             0.00934
                  22,            0.038656,            0.016443,           0.0015126,             0.84856,              0.8476,             0.89274,             0.49663,            0.035055,           0.0073078,          0.00064181,            0.009307,            0.009307,            0.009307
                  23,            0.038617,            0.016293,           0.0012381,             0.83174,              0.7953,              0.8716,             0.50694,            0.034651,           0.0074612,          0.00072384,            0.009274,            0.009274,            0.009274
                  24,            0.038706,            0.015831,           0.0013902,             0.83204,             0.79785,             0.87904,             0.50753,            0.033777,           0.0074688,           0.0010127,            0.009241,            0.009241,            0.009241
                  25,            0.037187,            0.015736,            0.001306,             0.82765,             0.79073,             0.87413,             0.52336,            0.034537,            0.007432,            0.001379,            0.009208,            0.009208,            0.009208
                  26,            0.037361,            0.015731,            0.001245,             0.83194,             0.84177,              0.8852,              0.5218,            0.034363,           0.0070707,          0.00071707,            0.009175,            0.009175,            0.009175
                  27,            0.037311,            0.015577,           0.0014196,             0.87603,             0.81106,             0.90724,             0.51326,            0.034356,           0.0073911,           0.0010574,            0.009142,            0.009142,            0.009142
                  28,            0.036691,            0.015931,           0.0015318,              0.8477,             0.85029,             0.89164,             0.52704,            0.032969,           0.0071851,          0.00052177,            0.009109,            0.009109,            0.009109
                  29,             0.03706,            0.015758,           0.0014683,             0.81893,             0.81016,             0.87563,              0.4974,            0.035199,           0.0078016,           0.0012051,            0.009076,            0.009076,            0.009076
                  30,            0.036831,            0.015766,           0.0012455,             0.85188,             0.82715,              0.8919,             0.53174,            0.033613,           0.0074824,          0.00092789,            0.009043,            0.009043,            0.009043
                  31,            0.036537,            0.015809,            0.001229,             0.84899,              0.8451,             0.89793,              0.5271,            0.033188,           0.0074248,          0.00090954,             0.00901,             0.00901,             0.00901
                  32,            0.036349,            0.015673,           0.0010984,             0.88364,             0.80885,             0.90114,             0.53576,            0.033323,            0.007362,           0.0006068,            0.008977,            0.008977,            0.008977
                  33,            0.036046,            0.015565,          0.00091774,             0.84755,             0.78011,             0.87185,             0.52092,            0.033167,           0.0077816,          0.00099815,            0.008944,            0.008944,            0.008944
                  34,            0.035951,            0.015418,           0.0009721,             0.88938,             0.81365,             0.91063,             0.54901,            0.031913,           0.0070096,          0.00048284,            0.008911,            0.008911,            0.008911
                  35,            0.035161,            0.015443,          0.00097893,             0.86208,             0.80875,             0.89867,             0.54383,            0.032989,           0.0071328,           0.0006044,            0.008878,            0.008878,            0.008878
                  36,            0.035367,            0.015214,           0.0012449,             0.87977,             0.76049,             0.87503,             0.51136,            0.034164,           0.0076908,           0.0010123,            0.008845,            0.008845,            0.008845
                  37,            0.034699,            0.014997,          0.00096167,             0.88922,             0.82375,             0.91035,             0.56317,            0.032762,           0.0070969,          0.00053988,            0.008812,            0.008812,            0.008812
                  38,            0.035165,            0.014852,          0.00097781,             0.89131,             0.77968,             0.88713,             0.53913,            0.033135,           0.0077546,           0.0014989,            0.008779,            0.008779,            0.008779
                  39,            0.034489,            0.015739,           0.0010454,             0.88582,             0.79885,             0.89093,             0.53441,            0.032961,           0.0073781,          0.00072907,            0.008746,            0.008746,            0.008746
                  40,            0.034279,            0.014969,           0.0011865,             0.90415,                0.79,             0.90878,              0.5445,            0.032304,           0.0074782,          0.00063177,            0.008713,            0.008713,            0.008713
                  41,            0.034546,            0.014824,           0.0012079,              0.8831,             0.82106,             0.90414,             0.55152,            0.032327,           0.0071551,           0.0004838,             0.00868,             0.00868,             0.00868
                  42,            0.034107,            0.014951,          0.00092577,             0.82974,             0.83606,             0.89898,             0.53252,             0.03286,            0.007218,           0.0004895,            0.008647,            0.008647,            0.008647
                  43,            0.033454,            0.014581,           0.0007175,             0.89876,             0.80423,             0.89852,             0.54543,            0.032836,           0.0074356,          0.00056286,            0.008614,            0.008614,            0.008614
                  44,             0.03347,            0.014928,          0.00071125,             0.81259,             0.87971,               0.909,             0.54647,            0.032705,           0.0070502,          0.00042162,            0.008581,            0.008581,            0.008581
                  45,            0.033243,            0.014703,          0.00089919,             0.86668,             0.77994,             0.90301,             0.54809,            0.031644,           0.0071486,          0.00045699,            0.008548,            0.008548,            0.008548
                  46,            0.033389,            0.014496,          0.00078854,             0.88314,             0.83894,             0.90872,             0.53494,            0.033109,           0.0072797,            0.000488,            0.008515,            0.008515,            0.008515
                  47,             0.03216,            0.013892,           0.0009112,               0.852,             0.86184,             0.90117,             0.56905,            0.031481,           0.0072404,           0.0006631,            0.008482,            0.008482,            0.008482
                  48,            0.032303,             0.01421,           0.0005946,             0.90445,             0.82385,             0.90565,             0.56789,            0.031447,           0.0075124,          0.00056627,            0.008449,            0.008449,            0.008449
                  49,            0.032751,             0.01442,          0.00080998,              0.8375,              0.8348,             0.89559,             0.54145,             0.03275,           0.0072112,          0.00054872,            0.008416,            0.008416,            0.008416
                  50,            0.032563,            0.013917,          0.00093966,             0.88628,               0.805,             0.89867,             0.54728,            0.034712,           0.0072629,          0.00058639,            0.008383,            0.008383,            0.008383
                  51,            0.032912,             0.01423,          0.00090066,             0.87148,             0.83106,              0.9051,             0.56061,            0.032468,           0.0071993,          0.00051077,             0.00835,             0.00835,             0.00835
                  52,            0.031884,            0.014569,           0.0007702,             0.87363,             0.83752,             0.90103,             0.55081,            0.033116,           0.0072483,          0.00082927,            0.008317,            0.008317,            0.008317
                  53,            0.031892,            0.013672,          0.00071595,             0.86472,             0.82161,             0.89479,             0.52881,            0.033496,           0.0072559,          0.00049754,            0.008284,            0.008284,            0.008284
                  54,            0.032192,            0.014395,          0.00083179,             0.88139,             0.82114,             0.89391,             0.56583,            0.032833,           0.0071503,           0.0005771,            0.008251,            0.008251,            0.008251
                  55,            0.031961,            0.014009,          0.00094041,             0.89018,             0.84325,             0.90361,             0.56959,            0.031791,           0.0071942,           0.0009237,            0.008218,            0.008218,            0.008218
                  56,            0.031432,            0.014223,          0.00088621,             0.90431,             0.82339,             0.90929,             0.55712,            0.032277,           0.0072577,          0.00060431,            0.008185,            0.008185,            0.008185
                  57,            0.032111,            0.013918,          0.00065214,             0.86295,             0.86169,             0.91547,              0.5534,            0.033113,            0.007412,          0.00060748,            0.008152,            0.008152,            0.008152
                  58,            0.030567,            0.013545,          0.00078635,             0.90369,              0.8273,             0.89693,             0.56832,            0.032776,           0.0072216,           0.0015258,            0.008119,            0.008119,            0.008119
                  59,            0.031859,            0.014326,          0.00097412,             0.88743,             0.82112,             0.90375,             0.55737,            0.032287,           0.0071753,          0.00070674,            0.008086,            0.008086,            0.008086
                  60,            0.031244,             0.01325,          0.00077305,             0.89627,             0.82385,             0.90796,             0.56039,            0.032555,           0.0074519,          0.00044271,            0.008053,            0.008053,            0.008053
                  61,            0.031638,            0.014621,          0.00089273,             0.93013,             0.82856,             0.91411,              0.5598,            0.031989,           0.0072998,          0.00042475,             0.00802,             0.00802,             0.00802
                  62,            0.031636,             0.01404,          0.00093874,             0.88989,              0.8124,             0.89899,              0.5475,            0.032407,           0.0075238,          0.00066896,            0.007987,            0.007987,            0.007987
                  63,            0.031292,            0.013767,           0.0009839,              0.8961,             0.78136,             0.90729,             0.55749,            0.032084,           0.0072467,          0.00059687,            0.007954,            0.007954,            0.007954
                  64,             0.03115,            0.013729,          0.00070093,             0.87733,             0.85241,             0.91167,             0.56996,            0.031392,           0.0071115,          0.00063741,            0.007921,            0.007921,            0.007921
                  65,            0.029801,            0.013619,          0.00064224,             0.91396,              0.8348,             0.91012,             0.56105,            0.031667,           0.0072351,          0.00057835,            0.007888,            0.007888,            0.007888
                  66,            0.030756,             0.01336,          0.00055179,             0.91921,              0.7774,             0.91052,             0.55888,            0.031826,           0.0074302,          0.00039877,            0.007855,            0.007855,            0.007855
                  67,            0.030292,            0.014276,          0.00060642,             0.89486,             0.79739,             0.90498,             0.56434,             0.03082,           0.0072008,          0.00045193,            0.007822,            0.007822,            0.007822
                  68,            0.030396,             0.01378,          0.00064797,              0.8623,             0.84463,             0.90406,             0.56269,            0.031544,           0.0073167,          0.00034868,            0.007789,            0.007789,            0.007789
                  69,              0.0301,            0.013393,          0.00067273,              0.8879,             0.82344,             0.92114,             0.56301,            0.031764,            0.007049,          0.00037869,            0.007756,            0.007756,            0.007756
                  70,            0.030277,            0.012999,          0.00075113,             0.86562,             0.84282,             0.90898,             0.57764,            0.030686,           0.0071282,          0.00053388,            0.007723,            0.007723,            0.007723
                  71,             0.02989,            0.012911,          0.00065641,             0.88157,             0.85308,             0.90953,             0.56621,            0.031469,           0.0071232,          0.00041196,             0.00769,             0.00769,             0.00769
                  72,            0.030331,            0.014016,          0.00058076,             0.90252,             0.79562,             0.90367,             0.57717,            0.031083,            0.007296,          0.00045925,            0.007657,            0.007657,            0.007657
                  73,            0.030158,            0.013589,          0.00063473,             0.87497,             0.81992,             0.90781,             0.56356,            0.031906,           0.0074447,          0.00059023,            0.007624,            0.007624,            0.007624
                  74,            0.029657,            0.013545,          0.00069442,             0.86259,             0.86325,              0.9164,             0.57189,             0.03136,           0.0069167,          0.00039361,            0.007591,            0.007591,            0.007591
                  75,             0.02928,            0.013141,            0.000832,             0.88917,             0.85361,             0.90965,             0.56643,             0.03213,           0.0070505,          0.00039707,            0.007558,            0.007558,            0.007558
                  76,            0.029723,            0.013081,          0.00070833,             0.87341,             0.81904,             0.91166,             0.58537,            0.030959,           0.0068634,          0.00039372,            0.007525,            0.007525,            0.007525
                  77,            0.029535,            0.013291,          0.00075259,             0.87331,             0.79536,             0.89217,             0.55856,            0.031764,           0.0075773,          0.00044562,            0.007492,            0.007492,            0.007492
                  78,            0.029163,            0.012908,            0.000444,             0.83885,             0.86888,             0.91053,             0.56749,            0.031705,           0.0073734,          0.00048511,            0.007459,            0.007459,            0.007459
                  79,            0.028728,            0.013005,          0.00059653,             0.83829,             0.86029,             0.88841,              0.5624,            0.032486,            0.007653,          0.00052443,            0.007426,            0.007426,            0.007426
                  80,            0.028128,            0.012951,          0.00062652,             0.91876,             0.76502,             0.88768,             0.55296,            0.031828,           0.0078694,          0.00067714,            0.007393,            0.007393,            0.007393
                  81,            0.028026,            0.012949,          0.00048413,             0.90147,             0.82904,             0.91125,             0.57832,            0.031327,           0.0073472,          0.00038353,             0.00736,             0.00736,             0.00736
                  82,            0.028943,            0.013578,          0.00074766,             0.88796,             0.82468,             0.89245,             0.57758,            0.031478,           0.0070642,          0.00039763,            0.007327,            0.007327,            0.007327
                  83,            0.027998,            0.012636,          0.00071456,             0.88983,              0.7808,             0.89829,             0.57063,            0.030964,            0.007451,          0.00042924,            0.007294,            0.007294,            0.007294
                  84,            0.028654,            0.012909,          0.00083716,             0.88323,             0.84495,             0.91261,             0.57233,            0.031191,            0.007366,          0.00040627,            0.007261,            0.007261,            0.007261
                  85,            0.028921,            0.012866,          0.00055773,             0.86426,             0.82856,              0.8989,             0.56402,             0.03077,           0.0073585,          0.00037371,            0.007228,            0.007228,            0.007228
                  86,            0.028297,            0.012748,          0.00040904,              0.8806,             0.84507,             0.89981,             0.56489,            0.031163,            0.007274,          0.00046824,            0.007195,            0.007195,            0.007195
                  87,            0.027795,            0.012456,          0.00061616,             0.90807,             0.84229,             0.90694,             0.56551,            0.030539,           0.0071499,          0.00038961,            0.007162,            0.007162,            0.007162
                  88,            0.027776,            0.012714,           0.0004511,             0.86642,             0.87296,             0.91238,             0.58543,            0.030326,           0.0070738,          0.00037039,            0.007129,            0.007129,            0.007129
                  89,             0.02759,            0.012417,          0.00047551,              0.8492,             0.88345,             0.91293,             0.57074,            0.031511,           0.0071378,          0.00030085,            0.007096,            0.007096,            0.007096
                  90,             0.02835,            0.012374,          0.00049052,             0.85618,             0.88231,             0.91596,             0.57456,            0.031114,           0.0072816,          0.00038637,            0.007063,            0.007063,            0.007063
                  91,            0.027546,            0.012615,           0.0006016,             0.90133,             0.84702,             0.92566,             0.57779,              0.0298,           0.0072377,          0.00046519,             0.00703,             0.00703,             0.00703
                  92,            0.027934,            0.012852,          0.00051077,             0.91131,             0.84394,             0.91807,             0.59256,            0.030024,           0.0070581,          0.00037571,            0.006997,            0.006997,            0.006997
                  93,            0.027932,            0.012819,          0.00052143,             0.90994,             0.82385,             0.91932,               0.584,            0.031047,           0.0070532,          0.00033095,            0.006964,            0.006964,            0.006964
                  94,            0.027855,             0.01244,          0.00050084,             0.90017,             0.81423,             0.90885,             0.59139,             0.03067,           0.0073815,            0.000615,            0.006931,            0.006931,            0.006931
                  95,            0.027778,            0.012536,          0.00047176,             0.85245,             0.85197,             0.89967,             0.59173,            0.030409,           0.0072014,          0.00035087,            0.006898,            0.006898,            0.006898
                  96,            0.027603,            0.012526,          0.00046447,             0.89563,             0.82501,             0.90208,             0.58716,            0.030266,            0.007245,          0.00050797,            0.006865,            0.006865,            0.006865
                  97,            0.027032,            0.012247,          0.00037072,              0.8974,               0.829,             0.90546,              0.5923,            0.029935,            0.007367,          0.00051671,            0.006832,            0.006832,            0.006832
                  98,            0.026679,            0.012572,          0.00050583,             0.86017,             0.83885,             0.90413,             0.58304,            0.030255,           0.0077862,          0.00034406,            0.006799,            0.006799,            0.006799
                  99,            0.027357,            0.012098,          0.00037745,             0.85013,             0.81854,              0.9036,             0.59291,            0.030208,           0.0078184,          0.00032824,            0.006766,            0.006766,            0.006766
