               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.040015,            0.017934,           0.0010777,             0.70982,             0.67491,             0.71824,             0.39927,             0.03714,           0.0086642,           0.0012939,            0.008548,            0.008548,            0.008548
                  24,            0.039734,            0.017266,            0.001269,             0.69899,             0.67877,             0.70489,             0.38215,            0.038866,           0.0089858,           0.0016546,            0.008482,            0.008482,            0.008482
                  25,            0.038668,            0.017301,           0.0012308,             0.68622,             0.64366,             0.67922,              0.3778,            0.039459,           0.0089605,           0.0021745,            0.008416,            0.008416,            0.008416
                  26,            0.038395,            0.016476,             0.00126,             0.72408,             0.73867,             0.73683,             0.39593,            0.036888,           0.0092474,           0.0011696,             0.00835,             0.00835,             0.00835
                  27,            0.037578,            0.017157,           0.0012259,             0.73415,             0.72693,             0.74418,             0.43577,            0.036365,           0.0085921,           0.0009435,            0.008284,            0.008284,            0.008284
                  28,            0.037574,            0.017252,           0.0014404,             0.70313,             0.66965,             0.68638,             0.39545,            0.038246,           0.0089381,           0.0015515,            0.008218,            0.008218,            0.008218
                  29,            0.038355,            0.017114,           0.0013292,             0.77283,             0.70596,                0.74,             0.39555,            0.039125,           0.0087947,           0.0010116,            0.008152,            0.008152,            0.008152
                  30,            0.037467,            0.017867,           0.0012085,             0.68938,             0.71702,              0.7261,             0.40765,            0.038239,            0.009139,           0.0011466,            0.008086,            0.008086,            0.008086
                  31,            0.037418,            0.017242,           0.0011887,             0.64305,             0.68562,             0.64643,             0.36973,            0.038222,           0.0094541,           0.0028507,             0.00802,             0.00802,             0.00802
                  32,            0.036671,            0.016708,           0.0013313,             0.61839,             0.71294,             0.66843,             0.40172,            0.036159,           0.0091888,           0.0024651,            0.007954,            0.007954,            0.007954
                  33,            0.036942,              0.0168,           0.0011615,             0.73937,             0.67677,             0.72192,             0.41379,            0.034655,           0.0090071,          0.00097253,            0.007888,            0.007888,            0.007888
                  34,            0.036064,            0.016157,           0.0012677,             0.76112,             0.62807,             0.70093,              0.4051,            0.035843,           0.0090871,           0.0022693,            0.007822,            0.007822,            0.007822
                  35,             0.03591,            0.016635,           0.0011344,             0.70747,              0.7007,             0.68358,             0.40939,            0.036384,           0.0089278,           0.0023962,            0.007756,            0.007756,            0.007756
                  36,            0.036037,             0.01655,            0.001032,             0.72673,             0.67142,             0.69601,             0.40613,            0.038069,           0.0090481,           0.0011114,             0.00769,             0.00769,             0.00769
                  37,            0.035852,            0.016786,           0.0014216,             0.69845,             0.66246,             0.66801,             0.39455,            0.036813,           0.0092526,           0.0021546,            0.007624,            0.007624,            0.007624
                  38,            0.035516,            0.016343,           0.0011047,             0.77153,             0.67298,             0.71297,             0.42059,            0.036085,           0.0089278,           0.0012111,            0.007558,            0.007558,            0.007558
                  39,            0.035678,            0.015811,          0.00090534,             0.77314,             0.64816,                0.72,              0.4178,            0.036553,           0.0092598,           0.0013223,            0.007492,            0.007492,            0.007492
                  40,            0.034576,            0.015783,           0.0011685,             0.71213,             0.67632,             0.70414,             0.39724,            0.037371,           0.0092154,           0.0015141,            0.007426,            0.007426,            0.007426
                  41,            0.035256,            0.016756,          0.00099905,             0.65311,             0.71982,             0.69274,             0.40323,            0.036362,           0.0088888,           0.0010422,             0.00736,             0.00736,             0.00736
                  42,            0.034511,            0.016782,           0.0010156,             0.75314,             0.63246,             0.69356,             0.39353,            0.037509,           0.0096618,           0.0012297,            0.007294,            0.007294,            0.007294
                  43,            0.035673,            0.016388,           0.0010645,             0.68808,             0.69211,             0.69635,             0.41512,            0.035314,           0.0093002,           0.0013783,            0.007228,            0.007228,            0.007228
                  44,            0.033531,            0.015749,          0.00092022,             0.75532,             0.67994,             0.70066,             0.41023,            0.036145,           0.0093075,           0.0010343,            0.007162,            0.007162,            0.007162
                  45,            0.033998,            0.015884,           0.0007909,             0.73677,             0.71582,             0.72505,             0.42263,            0.035364,           0.0090518,           0.0010262,            0.007096,            0.007096,            0.007096
                  46,            0.034798,            0.015619,          0.00096355,              0.6894,              0.6331,             0.65981,             0.39795,            0.036339,           0.0092456,            0.001061,             0.00703,             0.00703,             0.00703
                  47,            0.034022,            0.015459,           0.0011622,             0.71542,             0.72281,             0.69742,             0.40877,            0.035575,           0.0090001,          0.00085541,            0.006964,            0.006964,            0.006964
                  48,            0.033574,            0.015944,           0.0010271,             0.71777,             0.67126,             0.69585,             0.41648,            0.035917,           0.0090526,           0.0012067,            0.006898,            0.006898,            0.006898
                  49,            0.033016,            0.015864,          0.00080414,             0.71243,             0.70175,             0.70793,             0.40973,            0.034438,           0.0092035,           0.0010953,            0.006832,            0.006832,            0.006832
                  50,            0.032467,             0.01517,           0.0008083,             0.68017,             0.69205,             0.69039,             0.40365,            0.036271,           0.0095126,           0.0011744,            0.006766,            0.006766,            0.006766
                  51,            0.033426,             0.01516,          0.00079877,             0.71113,             0.68825,             0.70873,             0.42241,            0.035288,            0.009383,           0.0012216,              0.0067,              0.0067,              0.0067
                  52,            0.033111,            0.015095,          0.00082074,             0.74112,             0.68227,             0.69692,             0.41655,            0.035445,           0.0092436,           0.0013351,            0.006634,            0.006634,            0.006634
                  53,            0.032533,            0.014892,           0.0009466,             0.79309,             0.66759,             0.70823,             0.41977,            0.036527,           0.0095538,           0.0015381,            0.006568,            0.006568,            0.006568
                  54,            0.032446,            0.015269,          0.00062877,             0.73851,             0.70649,             0.72146,             0.44273,            0.034825,           0.0092927,          0.00094319,            0.006502,            0.006502,            0.006502
                  55,            0.032278,            0.015269,          0.00077115,             0.78319,             0.68697,             0.75129,             0.43668,            0.035256,           0.0092523,            0.001428,            0.006436,            0.006436,            0.006436
                  56,            0.032329,            0.015276,          0.00058564,             0.73645,             0.67739,             0.71202,             0.40152,            0.035781,           0.0094838,           0.0010236,             0.00637,             0.00637,             0.00637
                  57,            0.032245,            0.014506,          0.00078576,             0.66051,             0.66877,             0.65156,             0.38821,            0.036611,            0.010014,           0.0027305,            0.006304,            0.006304,            0.006304
                  58,            0.031936,             0.01547,          0.00081443,             0.66444,             0.67168,             0.66313,             0.38923,            0.036366,            0.010075,           0.0029878,            0.006238,            0.006238,            0.006238
                  59,            0.031262,            0.014818,           0.0006411,             0.72851,             0.66965,             0.70922,             0.42233,            0.037064,           0.0096888,           0.0020053,            0.006172,            0.006172,            0.006172
                  60,            0.031869,            0.014752,           0.0006959,             0.71101,             0.64526,             0.68532,             0.39601,            0.036962,           0.0096645,           0.0018512,            0.006106,            0.006106,            0.006106
                  61,            0.031267,            0.014392,          0.00084115,             0.77224,             0.66177,             0.72202,              0.4204,             0.03612,           0.0097537,           0.0014502,             0.00604,             0.00604,             0.00604
                  62,            0.031283,            0.014431,           0.0011855,               0.719,             0.69456,             0.72036,             0.42606,            0.035541,           0.0094301,           0.0007103,            0.005974,            0.005974,            0.005974
                  63,            0.030688,            0.014747,           0.0006702,             0.66214,             0.74158,             0.72501,             0.42784,            0.036289,           0.0092244,          0.00070066,            0.005908,            0.005908,            0.005908
                  64,            0.030808,             0.01457,          0.00079864,             0.71318,             0.72715,             0.72314,             0.42113,            0.035575,            0.009322,          0.00091988,            0.005842,            0.005842,            0.005842
                  65,            0.031139,            0.014431,          0.00068472,              0.7144,              0.6907,             0.69221,             0.40195,            0.036698,            0.009806,           0.0013532,            0.005776,            0.005776,            0.005776
                  66,            0.030366,            0.014048,          0.00085133,             0.75822,             0.69544,             0.69349,             0.39823,            0.037354,            0.009801,           0.0011649,             0.00571,             0.00571,             0.00571
                  67,            0.030083,            0.014501,          0.00050628,             0.74639,             0.71949,             0.71479,             0.42288,            0.034925,           0.0095295,            0.001301,            0.005644,            0.005644,            0.005644
                  68,              0.0298,            0.014549,           0.0007252,             0.68559,             0.72895,             0.70567,             0.41834,             0.03539,           0.0095365,           0.0011021,            0.005578,            0.005578,            0.005578
                  69,            0.028998,            0.014133,          0.00076465,             0.77097,             0.69631,             0.71838,              0.4261,            0.036315,           0.0097201,           0.0013027,            0.005512,            0.005512,            0.005512
                  70,            0.029645,            0.014093,          0.00064517,             0.72053,             0.71175,             0.71421,             0.42587,            0.034709,           0.0093627,          0.00084118,            0.005446,            0.005446,            0.005446
                  71,            0.029812,             0.01405,          0.00054374,              0.7405,             0.66924,             0.68919,             0.42923,            0.034634,           0.0094005,          0.00091709,             0.00538,             0.00538,             0.00538
                  72,            0.029145,            0.013697,          0.00050669,             0.74496,             0.68163,             0.70179,             0.42829,            0.035872,           0.0096357,          0.00078548,            0.005314,            0.005314,            0.005314
                  73,            0.029097,             0.01378,          0.00049348,             0.73072,             0.71175,             0.72727,             0.41831,            0.035951,           0.0095478,          0.00067839,            0.005248,            0.005248,            0.005248
                  74,            0.029735,            0.014135,          0.00068061,             0.74485,             0.67333,             0.70877,             0.41116,            0.037335,           0.0093926,             0.00119,            0.005182,            0.005182,            0.005182
                  75,            0.029106,             0.01417,          0.00075922,             0.75748,             0.70842,             0.72251,             0.43552,            0.034603,           0.0093095,          0.00098008,            0.005116,            0.005116,            0.005116
                  76,            0.029373,             0.01359,          0.00061027,             0.76762,             0.62807,             0.69939,             0.43448,            0.035281,           0.0092599,           0.0010272,             0.00505,             0.00505,             0.00505
                  77,             0.02886,             0.01381,          0.00064276,              0.6961,             0.71702,             0.70295,             0.43332,            0.035492,           0.0094104,          0.00092733,            0.004984,            0.004984,            0.004984
                  78,            0.029078,            0.013661,          0.00051921,             0.79451,              0.6707,              0.7148,             0.43459,            0.035243,           0.0097428,          0.00098431,            0.004918,            0.004918,            0.004918
                  79,            0.028612,             0.01363,          0.00079191,             0.79192,             0.68544,             0.71831,             0.43256,            0.036383,           0.0094854,          0.00074531,            0.004852,            0.004852,            0.004852
                  80,            0.028251,             0.01355,          0.00050433,             0.70679,             0.71774,             0.71023,             0.41523,            0.035767,           0.0095629,          0.00077331,            0.004786,            0.004786,            0.004786
                  81,            0.028403,            0.013177,          0.00062872,              0.7281,             0.71689,             0.69524,              0.4229,            0.035443,           0.0095213,           0.0013101,             0.00472,             0.00472,             0.00472
                  82,            0.028513,            0.013378,           0.0007115,             0.72789,             0.70456,             0.70624,             0.40921,            0.036557,            0.010016,           0.0024563,            0.004654,            0.004654,            0.004654
                  83,            0.028456,            0.013442,          0.00048458,             0.72563,             0.68018,             0.68575,              0.4133,            0.035218,            0.010068,           0.0015481,            0.004588,            0.004588,            0.004588
                  84,            0.027935,            0.013332,          0.00044746,             0.75398,             0.68596,             0.71493,             0.42147,            0.035245,           0.0096964,          0.00093705,            0.004522,            0.004522,            0.004522
                  85,            0.027363,            0.013463,          0.00066665,             0.75536,             0.74119,             0.72457,             0.43537,              0.0345,           0.0094496,           0.0013542,            0.004456,            0.004456,            0.004456
                  86,            0.028116,            0.013701,          0.00053212,             0.72042,             0.71087,             0.69677,             0.42557,            0.035352,           0.0096941,            0.001196,             0.00439,             0.00439,             0.00439
                  87,            0.027628,            0.012732,          0.00085597,              0.7887,              0.6926,             0.72724,             0.42219,            0.035407,            0.010009,           0.0013873,            0.004324,            0.004324,            0.004324
                  88,            0.026866,            0.012848,          0.00043517,             0.78175,             0.69404,             0.72604,             0.43734,              0.0354,           0.0097193,           0.0011111,            0.004258,            0.004258,            0.004258
                  89,             0.02735,              0.0129,          0.00038442,             0.75703,             0.73055,             0.72179,              0.4381,            0.035149,           0.0095001,          0.00093821,            0.004192,            0.004192,            0.004192
                  90,            0.027276,            0.012685,          0.00032268,             0.75604,             0.73911,             0.73904,             0.43872,            0.035609,           0.0096064,          0.00073792,            0.004126,            0.004126,            0.004126
                  91,            0.026529,            0.012819,          0.00039027,             0.75754,             0.71936,             0.70726,             0.43021,            0.035784,           0.0097847,           0.0010406,             0.00406,             0.00406,             0.00406
                  92,             0.02664,            0.012744,          0.00065227,             0.79681,             0.67596,             0.73376,             0.44741,            0.035096,           0.0096732,           0.0010063,            0.003994,            0.003994,            0.003994
                  93,            0.026348,            0.012685,          0.00052594,             0.72749,             0.71635,             0.70317,             0.42324,            0.034861,           0.0099519,          0.00063586,            0.003928,            0.003928,            0.003928
                  94,            0.026835,            0.013419,          0.00046966,             0.80352,             0.68456,             0.70857,             0.42919,            0.035286,            0.009832,          0.00070796,            0.003862,            0.003862,            0.003862
                  95,            0.027144,            0.013892,          0.00036636,             0.78434,             0.70166,             0.72755,             0.44157,            0.035567,           0.0099763,          0.00080014,            0.003796,            0.003796,            0.003796
                  96,            0.025805,            0.012618,          0.00035966,             0.76217,             0.72914,             0.71793,             0.44192,            0.035036,           0.0099994,           0.0007657,             0.00373,             0.00373,             0.00373
                  97,             0.02631,              0.0133,          0.00029637,             0.77152,             0.71046,             0.72689,             0.43356,            0.035144,            0.010081,          0.00048643,            0.003664,            0.003664,            0.003664
                  98,            0.025954,            0.012825,          0.00027178,             0.75745,             0.69217,             0.69667,             0.42701,             0.03554,           0.0098993,          0.00063475,            0.003598,            0.003598,            0.003598
                  99,            0.025683,            0.012419,          0.00044521,             0.76409,             0.68697,             0.70965,             0.43894,            0.035537,           0.0097929,           0.0010512,            0.003532,            0.003532,            0.003532
                 100,            0.025613,              0.0125,          0.00049864,             0.75159,              0.7314,             0.73719,             0.44856,            0.034829,            0.010054,          0.00083026,            0.003466,            0.003466,            0.003466
                 101,            0.025644,            0.013072,           0.0003727,             0.73495,             0.71451,             0.70764,             0.42815,            0.035323,            0.010043,          0.00082596,              0.0034,              0.0034,              0.0034
                 102,            0.025604,            0.012335,          0.00050344,             0.79398,             0.67785,             0.70361,             0.42353,            0.034965,            0.010242,          0.00079369,            0.003334,            0.003334,            0.003334
                 103,            0.025371,            0.012271,          0.00034988,             0.79614,             0.69101,             0.73946,              0.4386,            0.034554,             0.01001,          0.00064902,            0.003268,            0.003268,            0.003268
                 104,            0.025532,            0.012437,          0.00039542,             0.72657,             0.73777,             0.71163,              0.4444,             0.03519,             0.01002,          0.00066713,            0.003202,            0.003202,            0.003202
                 105,            0.024879,            0.012678,          0.00033544,              0.7876,             0.72429,             0.74104,             0.44419,            0.034131,             0.01005,          0.00071161,            0.003136,            0.003136,            0.003136
                 106,            0.025291,            0.012514,          0.00038834,             0.74704,             0.70259,             0.70434,             0.44014,            0.034494,            0.009987,          0.00056576,             0.00307,             0.00307,             0.00307
                 107,            0.025268,            0.012532,          0.00032674,             0.77631,             0.71088,             0.73515,             0.44732,            0.034083,            0.010048,          0.00072477,            0.003004,            0.003004,            0.003004
                 108,            0.024863,            0.012151,          0.00031966,              0.7842,             0.70741,             0.73116,             0.44444,              0.0339,            0.010223,          0.00079762,            0.002938,            0.002938,            0.002938
                 109,             0.02528,            0.012283,          0.00032271,             0.79605,              0.6893,             0.73524,             0.44952,            0.033625,            0.010151,          0.00073803,            0.002872,            0.002872,            0.002872
                 110,            0.025144,            0.012132,          0.00028315,             0.69544,             0.71569,             0.70708,             0.43453,            0.034508,            0.010228,          0.00074766,            0.002806,            0.002806,            0.002806
                 111,            0.024777,            0.012125,          0.00019773,             0.76213,             0.68471,             0.72225,             0.45003,            0.034314,           0.0098856,           0.0005876,             0.00274,             0.00274,             0.00274
                 112,            0.024257,            0.012198,          0.00024177,             0.76049,             0.68058,             0.71668,             0.44764,            0.034708,            0.010111,          0.00044477,            0.002674,            0.002674,            0.002674
                 113,            0.024445,             0.01243,          0.00025333,             0.78531,             0.68596,             0.73442,             0.44312,            0.033959,            0.010151,          0.00063364,            0.002608,            0.002608,            0.002608
                 114,            0.023926,            0.012156,          0.00028453,             0.76415,             0.69825,             0.72603,             0.43585,            0.034481,            0.010298,          0.00063237,            0.002542,            0.002542,            0.002542
                 115,            0.023331,            0.011809,          0.00025706,             0.80531,             0.69123,             0.73661,             0.44626,            0.035495,            0.010223,          0.00061992,            0.002476,            0.002476,            0.002476
                 116,             0.02409,            0.011912,          0.00040937,             0.76231,             0.71284,              0.7262,             0.45186,            0.034923,            0.010079,          0.00079741,             0.00241,             0.00241,             0.00241
                 117,            0.023056,            0.011741,          0.00019881,             0.73957,             0.75526,             0.72935,             0.44562,            0.034737,            0.010143,          0.00089114,            0.002344,            0.002344,            0.002344
                 118,            0.023714,            0.011531,          0.00030653,             0.78927,             0.68413,             0.72881,             0.44669,            0.034897,            0.010252,          0.00082781,            0.002278,            0.002278,            0.002278
                 119,            0.023818,            0.011283,          0.00038693,             0.80632,             0.66018,             0.73342,             0.44489,            0.034646,            0.010546,          0.00065328,            0.002212,            0.002212,            0.002212
                 120,            0.023279,            0.011583,          0.00035493,             0.77969,             0.69664,             0.73131,             0.44629,            0.034239,            0.010718,          0.00056936,            0.002146,            0.002146,            0.002146
                 121,            0.023014,            0.011204,          0.00026333,             0.81282,             0.66211,             0.72304,             0.43909,            0.035104,            0.010771,          0.00067366,             0.00208,             0.00208,             0.00208
                 122,            0.023086,            0.011228,          0.00021007,             0.78818,             0.68385,             0.73259,             0.44932,            0.034383,            0.010446,          0.00065091,            0.002014,            0.002014,            0.002014
                 123,            0.023118,            0.011402,           0.0002935,             0.81441,             0.69389,             0.73615,             0.44479,            0.034858,            0.010467,          0.00059361,            0.001948,            0.001948,            0.001948
                 124,            0.022716,            0.011723,          0.00027313,             0.73794,             0.71301,             0.71421,             0.44064,            0.034286,            0.010374,          0.00053952,            0.001882,            0.001882,            0.001882
                 125,            0.022787,            0.011508,          0.00019277,             0.77265,             0.70456,             0.72595,             0.44844,            0.034567,            0.010275,          0.00067252,            0.001816,            0.001816,            0.001816
                 126,            0.022795,            0.011321,          0.00023155,             0.81934,             0.69146,             0.72826,             0.45453,            0.034665,            0.010335,           0.0007274,             0.00175,             0.00175,             0.00175
                 127,             0.02251,            0.011192,          0.00052188,             0.79072,             0.72035,             0.76208,             0.46265,            0.034674,            0.010163,          0.00060873,            0.001684,            0.001684,            0.001684
                 128,            0.022462,            0.011329,          0.00020784,             0.73142,             0.76199,             0.73957,             0.45994,            0.034611,           0.0099247,          0.00055693,            0.001618,            0.001618,            0.001618
                 129,            0.022781,            0.011206,           0.0003478,             0.74274,             0.74333,             0.72813,             0.45403,            0.034493,            0.010081,          0.00055996,            0.001552,            0.001552,            0.001552
                 130,            0.023156,            0.011661,          0.00024702,             0.74008,             0.73503,             0.73464,             0.45596,            0.034517,            0.010227,          0.00051513,            0.001486,            0.001486,            0.001486
                 131,            0.022173,            0.011775,          0.00028764,             0.80492,             0.70261,             0.75181,             0.45638,            0.034329,            0.010219,          0.00061117,             0.00142,             0.00142,             0.00142
                 132,            0.022204,            0.010946,          0.00031815,             0.76793,             0.73394,             0.74237,             0.45453,             0.03468,            0.010278,          0.00055009,            0.001354,            0.001354,            0.001354
                 133,            0.022164,            0.011006,          0.00015612,             0.71398,              0.7461,              0.7321,             0.45531,            0.034717,            0.010258,          0.00059628,            0.001288,            0.001288,            0.001288
                 134,             0.02206,            0.010919,          0.00027123,             0.76957,             0.69377,             0.71851,             0.45208,            0.034268,            0.010326,          0.00053736,            0.001222,            0.001222,            0.001222
                 135,            0.022323,            0.011128,          0.00039489,             0.74493,             0.72906,             0.72756,             0.44923,            0.034468,            0.010298,          0.00066445,            0.001156,            0.001156,            0.001156
                 136,            0.022413,            0.011434,           0.0003196,             0.81591,             0.69708,             0.73907,             0.45975,            0.034642,            0.010239,          0.00071523,             0.00109,             0.00109,             0.00109
                 137,            0.021654,            0.011229,          0.00025453,             0.81434,             0.70085,             0.75397,             0.46393,            0.034828,            0.010263,           0.0006892,            0.001024,            0.001024,            0.001024
                 138,            0.021628,            0.011334,          0.00025482,             0.77699,             0.71861,             0.75013,             0.45999,            0.034573,            0.010277,          0.00069141,            0.000958,            0.000958,            0.000958
                 139,            0.021091,            0.010812,          0.00020981,             0.80601,              0.6857,             0.73376,             0.45638,             0.03474,             0.01053,          0.00068652,            0.000892,            0.000892,            0.000892
                 140,             0.02185,            0.011123,          0.00028927,             0.81573,             0.70895,              0.7423,             0.44792,            0.034358,            0.010546,          0.00063871,            0.000826,            0.000826,            0.000826
                 141,            0.021464,            0.011182,          0.00031798,             0.81069,             0.70424,             0.72936,             0.45368,             0.03475,            0.010525,          0.00073276,             0.00076,             0.00076,             0.00076
                 142,            0.022026,            0.011763,          0.00021411,             0.79881,             0.69342,             0.73114,             0.44457,             0.03468,            0.010585,           0.0008007,            0.000694,            0.000694,            0.000694
                 143,            0.020778,            0.010753,          0.00017075,             0.81673,             0.70239,             0.74866,             0.44751,            0.034642,            0.010553,          0.00086013,            0.000628,            0.000628,            0.000628
                 144,            0.021718,            0.010867,          0.00016468,             0.80858,             0.69849,             0.74157,             0.45784,            0.034506,             0.01052,          0.00084647,            0.000562,            0.000562,            0.000562
                 145,            0.020935,             0.01091,          0.00018988,             0.77765,             0.72048,             0.73855,             0.45195,            0.034317,            0.010503,          0.00078714,            0.000496,            0.000496,            0.000496
                 146,            0.021485,            0.010888,          0.00017258,             0.77639,             0.72576,             0.73502,              0.4526,            0.034234,            0.010575,          0.00076172,             0.00043,             0.00043,             0.00043
                 147,            0.021221,            0.010699,          0.00016756,             0.78347,             0.71454,             0.73306,             0.45797,            0.034314,            0.010508,          0.00080589,            0.000364,            0.000364,            0.000364
                 148,             0.02062,            0.010456,          0.00019025,             0.76145,             0.72097,             0.73265,             0.45593,            0.034181,            0.010484,          0.00074756,            0.000298,            0.000298,            0.000298
                 149,            0.020832,             0.01019,          0.00023892,             0.78246,             0.72035,             0.74059,             0.45876,             0.03417,            0.010555,          0.00070084,            0.000232,            0.000232,            0.000232
