               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.09272,            0.025957,            0.022543,             0.80392,             0.25672,             0.36469,              0.1502,             0.06627,            0.013942,            0.010276,            0.070395,           0.0032895,           0.0032895
                   1,            0.066451,            0.022475,           0.0076404,             0.59687,              0.5062,             0.56747,             0.24335,            0.058754,             0.01013,           0.0023195,            0.040388,           0.0066163,           0.0066163
                   2,            0.062339,            0.020053,           0.0038625,             0.40533,             0.43295,             0.38506,             0.12389,            0.070382,           0.0093705,           0.0025901,            0.010375,           0.0099364,           0.0099364
                   3,            0.058297,            0.018651,           0.0032717,             0.71055,             0.84518,             0.80757,             0.36317,            0.042618,           0.0088285,           0.0017502,           0.0099703,           0.0099703,           0.0099703
                   4,            0.051239,             0.01826,           0.0027729,             0.72457,             0.80713,             0.80673,             0.36496,            0.041529,           0.0089806,           0.0012284,           0.0099703,           0.0099703,           0.0099703
                   5,            0.047278,            0.016891,           0.0022351,             0.78904,             0.76933,             0.83625,             0.40972,             0.04228,           0.0089132,            0.001362,           0.0099604,           0.0099604,           0.0099604
                   6,             0.04519,            0.016929,           0.0021697,             0.73461,             0.81573,             0.78813,             0.38869,             0.04156,           0.0090689,           0.0010793,           0.0099505,           0.0099505,           0.0099505
                   7,            0.044685,            0.017515,            0.001641,             0.76377,             0.77421,              0.7995,             0.35906,            0.045712,           0.0085483,           0.0018823,           0.0099406,           0.0099406,           0.0099406
                   8,            0.043337,             0.01656,           0.0017088,             0.83227,             0.78196,             0.85678,             0.43709,            0.040148,           0.0086876,          0.00089183,           0.0099307,           0.0099307,           0.0099307
                   9,            0.042092,            0.016393,           0.0019707,              0.7402,             0.79836,              0.8273,             0.31382,            0.043125,           0.0085116,            0.001188,           0.0099208,           0.0099208,           0.0099208
                  10,            0.042097,            0.017139,           0.0016015,             0.80983,              0.8447,             0.87431,             0.49721,            0.035464,           0.0088689,           0.0024758,           0.0099109,           0.0099109,           0.0099109
                  11,            0.040502,            0.017384,           0.0013444,             0.83214,             0.87193,             0.89905,             0.50883,            0.034301,           0.0081255,            0.001537,            0.009901,            0.009901,            0.009901
                  12,            0.039112,             0.01632,           0.0013802,             0.83212,             0.82553,              0.8978,             0.50522,            0.035627,           0.0084035,          0.00099915,           0.0098911,           0.0098911,           0.0098911
                  13,            0.039751,            0.015937,           0.0011652,             0.85246,             0.86132,             0.91024,             0.48903,            0.036365,           0.0084848,          0.00075352,           0.0098812,           0.0098812,           0.0098812
                  14,            0.038706,            0.015789,           0.0015112,             0.83365,             0.83936,              0.8704,             0.46455,            0.039054,           0.0087919,          0.00074134,           0.0098713,           0.0098713,           0.0098713
                  15,            0.038948,            0.016255,           0.0012091,             0.84732,             0.79438,             0.84582,             0.49995,            0.035079,           0.0082606,           0.0010301,           0.0098614,           0.0098614,           0.0098614
                  16,            0.037575,            0.015394,            0.001469,             0.83889,             0.86882,             0.87076,             0.50746,            0.034991,           0.0080746,          0.00062258,           0.0098515,           0.0098515,           0.0098515
                  17,            0.037582,             0.01585,           0.0010243,             0.87509,             0.86761,             0.92209,             0.54073,            0.034101,           0.0078798,          0.00050355,           0.0098416,           0.0098416,           0.0098416
                  18,            0.036361,            0.015431,            0.001127,             0.85479,             0.87588,             0.88802,             0.52083,            0.034576,           0.0082782,          0.00084994,           0.0098317,           0.0098317,           0.0098317
                  19,            0.036911,            0.015486,           0.0009488,             0.83144,             0.83046,              0.8366,             0.46245,            0.037178,           0.0083954,          0.00041045,           0.0098218,           0.0098218,           0.0098218
                  20,            0.036441,            0.015049,          0.00088016,             0.80098,             0.88725,             0.89762,             0.50956,            0.035454,           0.0083734,          0.00046228,           0.0098119,           0.0098119,           0.0098119
                  21,            0.035763,             0.01581,          0.00094153,             0.83267,              0.9161,             0.92935,             0.51942,            0.034223,           0.0078727,          0.00054247,            0.009802,            0.009802,            0.009802
                  22,            0.034764,            0.015076,          0.00091095,             0.85241,             0.91537,             0.92854,             0.52251,            0.032933,            0.007878,          0.00070792,           0.0097921,           0.0097921,           0.0097921
                  23,            0.035385,            0.015471,           0.0010644,              0.8356,             0.91295,              0.9141,             0.52639,            0.033786,           0.0078301,          0.00050179,           0.0097822,           0.0097822,           0.0097822
                  24,            0.034835,            0.015342,          0.00098417,             0.85092,             0.85737,             0.90075,             0.54537,            0.032663,           0.0078725,          0.00055737,           0.0097723,           0.0097723,           0.0097723
                  25,            0.035142,            0.015327,           0.0007877,             0.88635,             0.86074,             0.91371,              0.5628,            0.031807,           0.0076957,          0.00059515,           0.0097624,           0.0097624,           0.0097624
                  26,            0.034521,            0.014604,           0.0007524,             0.81172,             0.89862,             0.89837,             0.55014,            0.032987,            0.008025,          0.00074221,           0.0097525,           0.0097525,           0.0097525
                  27,            0.034126,            0.014881,          0.00082579,             0.82799,             0.85297,              0.8862,             0.47281,            0.035112,           0.0080478,          0.00038596,           0.0097426,           0.0097426,           0.0097426
                  28,            0.034215,            0.015019,          0.00057213,             0.81327,             0.84197,             0.86376,             0.49878,            0.034079,           0.0078531,          0.00038798,           0.0097327,           0.0097327,           0.0097327
                  29,            0.033696,            0.014131,          0.00082667,             0.85532,             0.89693,             0.93396,             0.54541,            0.033271,            0.007752,          0.00054241,           0.0097228,           0.0097228,           0.0097228
                  30,            0.033033,            0.014535,          0.00067184,             0.89873,             0.89947,             0.92552,             0.55453,            0.032468,           0.0075941,           0.0010233,           0.0097129,           0.0097129,           0.0097129
                  31,            0.033579,            0.014843,          0.00085599,             0.84145,             0.86435,             0.89437,             0.49387,            0.034095,           0.0078812,          0.00037829,            0.009703,            0.009703,            0.009703
                  32,            0.033025,            0.014342,          0.00074701,             0.81968,             0.86468,             0.86491,             0.51776,            0.033153,           0.0079743,          0.00062547,           0.0096931,           0.0096931,           0.0096931
                  33,            0.032634,            0.015134,          0.00082418,             0.85976,             0.85641,             0.89421,             0.54002,            0.032313,           0.0077975,          0.00056037,           0.0096832,           0.0096832,           0.0096832
                  34,            0.032308,            0.014274,          0.00082159,             0.85625,             0.88755,             0.91951,             0.54329,            0.032608,           0.0077243,          0.00033594,           0.0096733,           0.0096733,           0.0096733
                  35,              0.0328,            0.014515,          0.00066051,             0.88058,             0.87753,             0.92222,             0.56551,            0.031968,            0.007827,          0.00039728,           0.0096634,           0.0096634,           0.0096634
                  36,            0.032221,            0.014259,          0.00063899,             0.85979,             0.84956,             0.90152,             0.56169,             0.03238,           0.0079609,          0.00047422,           0.0096535,           0.0096535,           0.0096535
