               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.032175,            0.014217,          0.00073827,             0.85178,             0.85327,             0.90616,              0.5642,            0.032223,           0.0073153,          0.00055575,            0.007525,            0.007525,            0.007525
                  52,            0.031605,            0.014561,          0.00054759,             0.90418,             0.82741,             0.91324,             0.56094,            0.031917,           0.0070224,          0.00059523,           0.0074755,           0.0074755,           0.0074755
                  53,            0.031104,            0.013247,          0.00048937,             0.85469,             0.84029,             0.89821,             0.55144,            0.032534,           0.0072803,          0.00042403,            0.007426,            0.007426,            0.007426
                  54,            0.031838,            0.014299,          0.00086645,             0.90641,             0.83133,             0.90179,             0.55927,            0.031457,           0.0071249,          0.00042839,           0.0073765,           0.0073765,           0.0073765
                  55,            0.031164,            0.013856,          0.00067484,             0.93909,             0.82142,             0.90384,             0.54047,            0.032026,            0.007039,          0.00067115,            0.007327,            0.007327,            0.007327
                  56,            0.030882,            0.014092,          0.00075077,             0.87236,             0.85327,             0.90504,             0.56844,            0.030491,           0.0070618,           0.0005089,           0.0072775,           0.0072775,           0.0072775
                  57,             0.03108,            0.013762,          0.00080967,             0.85142,             0.81865,             0.89682,             0.56728,            0.030911,           0.0072562,          0.00048404,            0.007228,            0.007228,            0.007228
                  58,            0.029978,            0.013364,          0.00075768,             0.88055,             0.79595,             0.88619,             0.56302,            0.031513,           0.0072417,          0.00068506,           0.0071785,           0.0071785,           0.0071785
                  59,            0.030571,            0.013971,          0.00067586,             0.87092,             0.84576,             0.90806,             0.55584,            0.031334,           0.0068738,          0.00058557,            0.007129,            0.007129,            0.007129
                  60,            0.030681,            0.013002,          0.00061185,             0.84709,             0.87233,             0.91853,             0.56088,            0.031192,           0.0070424,          0.00038031,           0.0070795,           0.0070795,           0.0070795
                  61,            0.030444,            0.014104,          0.00065343,             0.90249,             0.83224,             0.89907,             0.55844,            0.031707,           0.0071892,          0.00092512,             0.00703,             0.00703,             0.00703
                  62,            0.030481,            0.013734,          0.00075288,             0.91105,             0.80885,             0.90254,             0.55794,            0.031125,            0.007327,          0.00055827,           0.0069805,           0.0069805,           0.0069805
                  63,            0.030172,            0.013358,          0.00076857,             0.90577,             0.81092,             0.91119,             0.56712,            0.031365,           0.0074944,          0.00038575,            0.006931,            0.006931,            0.006931
                  64,            0.030146,            0.013439,          0.00047532,             0.85806,             0.83048,             0.89331,              0.5595,            0.031349,            0.007303,          0.00074789,           0.0068815,           0.0068815,           0.0068815
                  65,            0.029428,            0.013298,          0.00061949,             0.86185,             0.83111,             0.90124,             0.56837,             0.03111,            0.007461,          0.00044809,            0.006832,            0.006832,            0.006832
                  66,            0.029456,            0.012978,          0.00044385,              0.8329,              0.8501,             0.89663,             0.55123,            0.031184,           0.0072381,          0.00031981,           0.0067825,           0.0067825,           0.0067825
                  67,            0.028983,            0.013824,          0.00048786,             0.88233,             0.80962,             0.90586,             0.56589,            0.030392,           0.0074041,          0.00039293,            0.006733,            0.006733,            0.006733
                  68,             0.02941,            0.013366,          0.00048758,             0.88408,             0.82111,             0.91099,             0.56162,            0.030948,            0.007268,          0.00032485,           0.0066835,           0.0066835,           0.0066835
                  69,            0.029042,            0.013164,          0.00048052,             0.86746,             0.84226,             0.91299,             0.56523,            0.030943,           0.0073849,          0.00050508,            0.006634,            0.006634,            0.006634
                  70,            0.029435,            0.012887,          0.00067945,             0.93924,             0.75076,             0.89663,             0.54779,            0.031638,           0.0073904,          0.00045317,           0.0065845,           0.0065845,           0.0065845
                  71,            0.028935,            0.012706,          0.00063873,             0.85033,             0.84529,              0.8951,             0.55521,            0.031097,           0.0071811,          0.00049779,            0.006535,            0.006535,            0.006535
                  72,            0.029209,            0.013732,          0.00048379,             0.91032,             0.81258,             0.89504,             0.56208,            0.030902,           0.0073166,          0.00025246,           0.0064855,           0.0064855,           0.0064855
                  73,            0.028988,            0.013384,            0.000541,             0.87546,             0.80372,             0.90363,             0.54941,            0.031129,           0.0076302,           0.0003634,            0.006436,            0.006436,            0.006436
                  74,            0.028618,            0.013353,          0.00044633,              0.8777,               0.861,              0.9326,             0.56319,             0.03068,           0.0073492,          0.00030901,           0.0063865,           0.0063865,           0.0063865
                  75,            0.028494,            0.012951,          0.00070017,             0.84761,             0.84301,             0.90012,               0.573,            0.030736,           0.0072337,          0.00036176,            0.006337,            0.006337,            0.006337
                  76,            0.028194,            0.012724,          0.00052796,             0.84158,             0.86841,             0.90561,             0.57458,             0.03035,           0.0072318,          0.00038505,           0.0062875,           0.0062875,           0.0062875
                  77,             0.02905,            0.013051,          0.00057569,             0.83296,             0.82397,             0.89033,             0.55356,            0.031965,           0.0077949,           0.0010762,            0.006238,            0.006238,            0.006238
                  78,             0.02825,             0.01258,          0.00040187,             0.90029,             0.81875,             0.91104,             0.56995,            0.030471,           0.0079052,          0.00074488,           0.0061885,           0.0061885,           0.0061885
                  79,             0.02768,            0.012678,          0.00077148,             0.85362,             0.83001,             0.90298,              0.5796,             0.02988,           0.0078064,          0.00058644,            0.006139,            0.006139,            0.006139
                  80,            0.027427,             0.01281,          0.00046932,             0.82126,             0.85362,             0.90278,             0.56637,            0.031155,           0.0077427,          0.00053139,           0.0060895,           0.0060895,           0.0060895
                  81,            0.027042,            0.012717,          0.00041265,             0.83286,             0.84606,             0.88977,             0.55618,            0.030742,           0.0076065,          0.00047123,             0.00604,             0.00604,             0.00604
                  82,             0.02808,            0.013253,          0.00057798,             0.82905,             0.87082,             0.90365,             0.58115,            0.030419,           0.0072698,           0.0003956,           0.0059905,           0.0059905,           0.0059905
                  83,            0.026961,            0.012417,          0.00053668,             0.83684,             0.82165,             0.89261,              0.5713,            0.029441,           0.0076582,          0.00052989,            0.005941,            0.005941,            0.005941
                  84,            0.027566,            0.012678,          0.00052893,             0.82493,             0.85808,             0.91138,             0.56771,            0.030528,           0.0074196,          0.00036443,           0.0058915,           0.0058915,           0.0058915
                  85,            0.027514,            0.012647,          0.00046356,             0.88962,             0.85022,             0.91743,             0.58859,            0.029712,           0.0073135,          0.00038187,            0.005842,            0.005842,            0.005842
                  86,            0.027038,            0.012396,          0.00039633,             0.94386,             0.81904,             0.91501,             0.59089,            0.029639,           0.0073949,          0.00036241,           0.0057925,           0.0057925,           0.0057925
                  87,            0.026663,            0.012158,          0.00053053,             0.88375,             0.83554,             0.90139,             0.57584,            0.030468,           0.0072158,          0.00055213,            0.005743,            0.005743,            0.005743
                  88,            0.026497,            0.012373,          0.00037401,             0.88853,              0.8709,             0.90919,             0.57439,            0.030885,           0.0074958,          0.00078486,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026703,             0.01218,          0.00042148,             0.89843,             0.81165,             0.91643,             0.58883,            0.030115,           0.0074419,          0.00053266,            0.005644,            0.005644,            0.005644
                  90,             0.02711,            0.012026,          0.00037028,             0.90414,             0.81137,             0.90409,             0.56554,            0.030988,           0.0073713,          0.00062393,           0.0055945,           0.0055945,           0.0055945
                  91,            0.026861,             0.01247,          0.00044809,             0.85482,             0.87006,             0.91218,             0.58257,            0.030005,           0.0072803,          0.00073993,            0.005545,            0.005545,            0.005545
                  92,             0.02684,            0.012657,          0.00052547,             0.89609,             0.86832,             0.92587,             0.58539,             0.02927,           0.0073458,          0.00052419,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026676,            0.012475,           0.0005417,             0.83228,             0.89452,             0.92586,             0.59021,            0.029416,           0.0071487,          0.00033635,            0.005446,            0.005446,            0.005446
                  94,            0.026584,            0.012202,           0.0003764,             0.90858,              0.8126,             0.91545,             0.59122,            0.029769,           0.0073717,          0.00043931,           0.0053965,           0.0053965,           0.0053965
                  95,            0.026127,            0.012183,          0.00056282,             0.85219,             0.85161,             0.89939,             0.58053,             0.03046,           0.0074314,          0.00044392,            0.005347,            0.005347,            0.005347
                  96,            0.026109,            0.012285,          0.00045457,              0.8598,             0.84827,             0.90739,             0.57761,            0.029235,           0.0075192,          0.00050914,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025919,            0.011964,          0.00033507,             0.87998,             0.86288,             0.92354,             0.59516,            0.029698,           0.0072116,          0.00040301,            0.005248,            0.005248,            0.005248
                  98,            0.025496,            0.012263,          0.00040622,             0.91351,              0.7846,             0.90543,             0.57291,            0.030363,           0.0079713,          0.00051756,           0.0051985,           0.0051985,           0.0051985
                  99,            0.026223,             0.01197,          0.00032951,              0.8959,              0.8186,             0.90539,             0.57923,            0.030628,            0.007886,          0.00048695,            0.005149,            0.005149,            0.005149
                 100,            0.025459,            0.012278,          0.00039252,             0.87315,              0.8725,             0.91994,             0.58794,            0.030121,           0.0073948,           0.0005808,           0.0050995,           0.0050995,           0.0050995
                 101,             0.02573,            0.012457,          0.00036214,             0.89514,             0.82287,             0.91789,             0.58732,            0.029284,           0.0072619,          0.00052464,             0.00505,             0.00505,             0.00505
                 102,            0.025728,            0.011856,          0.00038046,             0.87292,             0.85327,              0.9278,             0.58809,            0.030144,           0.0071541,          0.00042709,           0.0050005,           0.0050005,           0.0050005
                 103,            0.025275,            0.011987,          0.00037416,             0.90492,             0.83877,              0.9157,             0.57707,            0.030527,            0.007393,           0.0003566,            0.004951,            0.004951,            0.004951
                 104,             0.02586,            0.011658,          0.00040949,             0.87358,             0.86137,             0.91797,             0.58381,            0.029624,           0.0074988,          0.00046546,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025495,            0.011223,          0.00044027,             0.90775,             0.84329,             0.91488,             0.59157,             0.02954,           0.0076356,          0.00069616,            0.004852,            0.004852,            0.004852
                 106,              0.0255,            0.012085,          0.00024279,             0.87623,             0.83808,             0.91145,             0.60164,            0.029667,           0.0073312,          0.00052715,           0.0048025,           0.0048025,           0.0048025
                 107,            0.025199,            0.011793,          0.00038443,              0.9113,             0.84405,             0.91777,             0.59071,            0.028662,           0.0072771,           0.0003629,            0.004753,            0.004753,            0.004753
                 108,            0.025097,             0.01154,          0.00037914,             0.93472,             0.80942,             0.92434,             0.60283,            0.028907,           0.0073418,          0.00047247,           0.0047035,           0.0047035,           0.0047035
                 109,            0.025039,            0.011769,          0.00030937,             0.88469,             0.87827,             0.92627,             0.58697,            0.028894,           0.0072092,           0.0004061,            0.004654,            0.004654,            0.004654
                 110,            0.024625,            0.011644,          0.00040827,             0.84391,             0.87159,             0.92784,             0.60315,            0.028971,           0.0072211,          0.00035314,           0.0046045,           0.0046045,           0.0046045
                 111,             0.02499,            0.011558,          0.00038226,             0.88227,              0.8649,             0.92007,             0.59769,            0.029196,           0.0073347,          0.00032691,            0.004555,            0.004555,            0.004555
                 112,            0.024319,            0.011725,          0.00027101,             0.91817,             0.81782,             0.91892,             0.59868,            0.029604,           0.0077548,          0.00050446,           0.0045055,           0.0045055,           0.0045055
                 113,             0.02467,            0.011339,          0.00022317,             0.88702,             0.84531,             0.92664,             0.59093,            0.029557,           0.0076759,          0.00050089,            0.004456,            0.004456,            0.004456
                 114,             0.02445,            0.011022,          0.00029652,              0.8659,             0.82911,             0.90293,             0.58751,            0.029994,           0.0078336,          0.00053001,           0.0044065,           0.0044065,           0.0044065
                 115,            0.024371,            0.011115,          0.00040104,             0.86758,             0.85294,             0.90625,             0.58351,            0.029881,           0.0077893,          0.00055414,            0.004357,            0.004357,            0.004357
                 116,            0.024998,            0.011686,          0.00034748,             0.88817,              0.8331,              0.9054,              0.5889,            0.029179,           0.0076873,           0.0010555,           0.0043075,           0.0043075,           0.0043075
                 117,             0.02424,             0.01116,           0.0004438,             0.90611,             0.83625,              0.9237,             0.59192,            0.029108,            0.007512,          0.00047577,            0.004258,            0.004258,            0.004258
                 118,            0.024472,            0.011212,          0.00037461,             0.94069,             0.82596,             0.92954,             0.59816,            0.029561,           0.0078688,          0.00033715,           0.0042085,           0.0042085,           0.0042085
                 119,            0.023972,            0.011606,           0.0003723,             0.87632,             0.85667,             0.91922,             0.59399,            0.029813,           0.0078954,          0.00038671,            0.004159,            0.004159,            0.004159
                 120,            0.023741,            0.010755,          0.00041312,              0.9039,               0.839,             0.92267,              0.5848,            0.030156,           0.0078894,          0.00047257,           0.0041095,           0.0041095,           0.0041095
                 121,            0.023613,            0.011095,          0.00025242,             0.92202,             0.86125,             0.93668,             0.59346,            0.029063,           0.0076006,          0.00040893,             0.00406,             0.00406,             0.00406
                 122,            0.024004,            0.011591,           0.0003132,             0.91239,              0.8467,             0.93175,             0.59231,            0.029164,           0.0076635,          0.00032227,           0.0040105,           0.0040105,           0.0040105
                 123,             0.02335,            0.010943,          0.00035525,               0.923,             0.85211,             0.92627,             0.59068,            0.029429,           0.0075984,           0.0002945,            0.003961,            0.003961,            0.003961
                 124,            0.023589,            0.011077,          0.00025732,             0.92419,             0.86097,             0.93746,             0.60536,             0.02871,           0.0075124,          0.00044383,           0.0039115,           0.0039115,           0.0039115
                 125,            0.023855,            0.011268,          0.00036201,             0.91008,             0.85093,             0.92084,             0.60466,            0.029198,           0.0075828,          0.00042099,            0.003862,            0.003862,            0.003862
                 126,            0.023965,            0.011049,          0.00033468,             0.88981,             0.84441,             0.91854,             0.59975,            0.028591,           0.0076503,          0.00051882,           0.0038125,           0.0038125,           0.0038125
                 127,            0.023541,            0.010991,          0.00030974,             0.93215,             0.82625,             0.92858,             0.60915,            0.028411,           0.0075546,          0.00034833,            0.003763,            0.003763,            0.003763
                 128,            0.023714,            0.011126,          0.00047667,             0.89974,             0.86769,             0.92837,             0.59799,            0.028908,           0.0075062,          0.00028828,           0.0037135,           0.0037135,           0.0037135
                 129,            0.023412,            0.010972,          0.00033321,             0.87973,             0.88473,             0.92399,             0.60668,             0.02847,           0.0074971,           0.0003111,            0.003664,            0.003664,            0.003664
                 130,            0.023629,            0.010766,          0.00028537,             0.88557,              0.8593,              0.9141,             0.58924,            0.029309,           0.0075515,          0.00056216,           0.0036145,           0.0036145,           0.0036145
                 131,            0.023505,            0.011051,          0.00026148,             0.88149,             0.87188,             0.92275,             0.60396,            0.029407,            0.007573,          0.00054059,            0.003565,            0.003565,            0.003565
                 132,            0.023045,            0.010986,          0.00031713,             0.88104,             0.88076,             0.92459,             0.61505,             0.02855,            0.007343,          0.00035327,           0.0035155,           0.0035155,           0.0035155
                 133,            0.022939,            0.010296,          0.00020232,             0.89769,             0.84087,             0.91686,             0.60915,            0.028702,           0.0076578,          0.00032691,            0.003466,            0.003466,            0.003466
                 134,            0.023033,            0.010903,          0.00023973,             0.88263,             0.86468,             0.91765,             0.60817,            0.028171,           0.0075123,          0.00029543,           0.0034165,           0.0034165,           0.0034165
                 135,            0.022815,            0.010297,          0.00020901,             0.89502,             0.85678,             0.91371,             0.60047,            0.028681,           0.0075378,          0.00038395,            0.003367,            0.003367,            0.003367
                 136,            0.022608,            0.010683,           0.0003115,             0.85604,             0.87133,             0.92147,             0.60032,            0.028948,           0.0076829,          0.00041838,           0.0033175,           0.0033175,           0.0033175
                 137,            0.022598,            0.011083,          0.00021337,             0.85194,             0.89068,             0.91071,             0.60671,            0.028526,           0.0075116,          0.00033456,            0.003268,            0.003268,            0.003268
                 138,            0.022546,            0.010713,          0.00017685,                 0.9,             0.86269,             0.91629,             0.60375,            0.028876,           0.0074584,          0.00032209,           0.0032185,           0.0032185,           0.0032185
                 139,            0.022902,            0.010766,          0.00028164,             0.89804,             0.86845,             0.91039,             0.60604,            0.028839,           0.0074112,            0.000313,            0.003169,            0.003169,            0.003169
                 140,            0.022857,            0.010556,          0.00033485,             0.89728,             0.84769,             0.90943,             0.61012,            0.028863,           0.0074789,          0.00029188,           0.0031195,           0.0031195,           0.0031195
                 141,            0.022145,            0.010463,          0.00026122,             0.88864,             0.86086,             0.92021,             0.61476,            0.028743,           0.0076406,          0.00030718,             0.00307,             0.00307,             0.00307
                 142,             0.02241,             0.01021,          0.00021908,              0.9086,             0.81741,              0.9225,             0.60745,            0.028609,           0.0076875,          0.00037187,           0.0030205,           0.0030205,           0.0030205
                 143,             0.02228,             0.01037,          0.00030934,             0.88901,             0.87414,             0.91993,             0.60305,            0.028747,           0.0077108,           0.0002675,            0.002971,            0.002971,            0.002971
                 144,            0.022081,            0.010847,          0.00022597,             0.86333,             0.86769,             0.92547,             0.60602,            0.028782,           0.0074746,           0.0002504,           0.0029215,           0.0029215,           0.0029215
                 145,            0.022136,            0.010341,          0.00024677,             0.88155,             0.86769,             0.92395,              0.6074,            0.028964,           0.0075349,          0.00027839,            0.002872,            0.002872,            0.002872
                 146,            0.022088,            0.010749,          0.00020193,             0.88491,             0.83667,             0.90821,              0.5964,            0.029204,           0.0077332,          0.00038941,           0.0028225,           0.0028225,           0.0028225
                 147,            0.021589,            0.010081,           0.0002194,              0.8546,             0.86029,             0.91673,             0.60089,            0.029204,           0.0076157,          0.00029427,            0.002773,            0.002773,            0.002773
                 148,            0.022144,            0.010441,           0.0003391,             0.90661,             0.85047,             0.92444,             0.59984,            0.029041,           0.0076417,          0.00034773,           0.0027235,           0.0027235,           0.0027235
                 149,            0.021457,            0.010292,          0.00022082,             0.92389,             0.82625,             0.91111,              0.6002,            0.029023,           0.0077002,          0.00033624,            0.002674,            0.002674,            0.002674
                 150,            0.021858,            0.010555,             0.00017,             0.93648,             0.81632,             0.91442,             0.60819,            0.029002,           0.0076105,          0.00028939,           0.0026245,           0.0026245,           0.0026245
                 151,            0.021904,            0.010174,          0.00032445,             0.93257,             0.81938,             0.92531,               0.616,            0.028712,           0.0075785,          0.00037083,            0.002575,            0.002575,            0.002575
                 152,            0.021689,            0.010387,          0.00022386,             0.93574,             0.82102,             0.92056,             0.61663,            0.028884,           0.0074156,          0.00038427,           0.0025255,           0.0025255,           0.0025255
                 153,            0.021643,           0.0098489,          0.00028106,             0.90027,             0.84346,             0.91544,              0.6081,            0.029044,           0.0076777,          0.00033804,            0.002476,            0.002476,            0.002476
                 154,            0.021801,            0.010489,          0.00020677,             0.87954,              0.8799,             0.91771,             0.61116,            0.028789,           0.0075433,          0.00038619,           0.0024265,           0.0024265,           0.0024265
                 155,             0.02212,            0.010664,          0.00026734,             0.89298,             0.84957,             0.91923,             0.60723,            0.029073,           0.0073891,           0.0003719,            0.002377,            0.002377,            0.002377
                 156,            0.021223,            0.010397,          0.00043344,             0.89947,             0.82827,             0.91758,             0.60358,            0.029242,           0.0078126,          0.00034584,           0.0023275,           0.0023275,           0.0023275
                 157,            0.021305,            0.010229,          0.00018651,              0.9445,             0.79661,             0.91221,              0.6052,            0.030211,           0.0078665,          0.00041524,            0.002278,            0.002278,            0.002278
                 158,            0.021247,            0.010388,          0.00018282,             0.91663,             0.81365,              0.9095,             0.60366,            0.029343,           0.0076582,          0.00029385,           0.0022285,           0.0022285,           0.0022285
