               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.035838,            0.015921,          0.00091395,             0.67942,             0.68134,             0.66546,             0.38761,            0.036308,           0.0094669,          0.00096372,            0.008515,            0.008515,            0.008515
                  47,            0.034821,            0.015753,          0.00096642,             0.75279,             0.64698,             0.67998,             0.40355,            0.035898,           0.0095013,           0.0015937,            0.008482,            0.008482,            0.008482
                  48,            0.034083,            0.015993,           0.0010648,             0.71731,             0.68596,             0.71302,             0.40332,            0.035991,           0.0094606,            0.001181,            0.008449,            0.008449,            0.008449
                  49,            0.033841,            0.016053,          0.00097898,             0.67034,             0.71175,             0.67874,             0.38745,            0.037231,             0.00944,           0.0017479,            0.008416,            0.008416,            0.008416
                  50,            0.033726,            0.015626,          0.00091692,             0.73209,             0.65632,             0.68109,             0.39361,            0.035857,           0.0094679,           0.0012816,            0.008383,            0.008383,            0.008383
                  51,            0.033754,            0.015528,           0.0010745,             0.74281,             0.66439,             0.69291,             0.40327,            0.036777,           0.0096886,           0.0012615,             0.00835,             0.00835,             0.00835
                  52,             0.03391,             0.01549,          0.00093291,              0.7113,             0.68351,             0.68824,             0.41775,            0.034959,            0.009496,          0.00075201,            0.008317,            0.008317,            0.008317
                  53,            0.033662,            0.015275,           0.0010824,              0.7637,             0.65896,             0.71412,             0.40462,            0.036491,           0.0093248,           0.0010929,            0.008284,            0.008284,            0.008284
                  54,            0.033666,            0.015756,          0.00071529,             0.68385,             0.71316,             0.71428,             0.41935,            0.036943,           0.0090898,          0.00087629,            0.008251,            0.008251,            0.008251
                  55,            0.034041,             0.01557,          0.00078943,             0.69784,             0.73895,             0.71944,             0.40433,            0.036908,            0.009191,          0.00063277,            0.008218,            0.008218,            0.008218
                  56,            0.033316,            0.015673,          0.00077413,              0.6915,             0.66363,             0.67567,             0.37946,            0.038199,           0.0096633,           0.0010502,            0.008185,            0.008185,            0.008185
                  57,            0.033371,            0.014878,          0.00091087,             0.67423,             0.68023,             0.64255,             0.37162,            0.037408,           0.0098532,           0.0010194,            0.008152,            0.008152,            0.008152
                  58,             0.03336,             0.01569,          0.00083792,             0.73034,             0.68035,             0.66564,             0.38361,            0.037017,           0.0098621,          0.00099788,            0.008119,            0.008119,            0.008119
                  59,            0.032829,            0.015207,          0.00072042,             0.70454,             0.66965,             0.67914,             0.39943,            0.037739,           0.0094174,          0.00074168,            0.008086,            0.008086,            0.008086
                  60,            0.033153,            0.015273,          0.00074345,             0.68472,             0.64719,             0.66037,             0.40302,            0.036358,           0.0095809,           0.0010168,            0.008053,            0.008053,            0.008053
                  61,            0.032502,            0.014706,           0.0008552,             0.76128,             0.65242,             0.67355,             0.38999,            0.036873,           0.0093463,           0.0011788,             0.00802,             0.00802,             0.00802
                  62,            0.032902,            0.014893,          0.00091201,             0.73879,             0.67917,              0.6849,              0.4093,            0.035553,           0.0093693,          0.00082932,            0.007987,            0.007987,            0.007987
                  63,            0.031609,            0.014932,          0.00060662,             0.74182,             0.66717,             0.68783,             0.39869,            0.038261,           0.0091876,          0.00067783,            0.007954,            0.007954,            0.007954
                  64,            0.031527,            0.014726,          0.00085972,             0.76448,             0.70063,             0.72136,             0.41602,            0.036752,           0.0090601,          0.00090624,            0.007921,            0.007921,            0.007921
                  65,            0.032379,            0.014758,          0.00069732,             0.75945,             0.67391,             0.70144,             0.41286,            0.036683,           0.0093377,           0.0015895,            0.007888,            0.007888,            0.007888
                  66,            0.031606,            0.014567,          0.00077215,             0.68995,             0.72342,             0.71521,             0.43181,            0.036227,            0.009198,           0.0013356,            0.007855,            0.007855,            0.007855
                  67,            0.031369,            0.014967,          0.00059279,             0.73667,             0.67182,             0.70284,             0.41435,            0.037362,           0.0089991,          0.00080478,            0.007822,            0.007822,            0.007822
                  68,            0.031288,            0.014868,          0.00073251,               0.677,             0.71278,             0.69194,             0.40027,            0.037338,           0.0097429,           0.0013674,            0.007789,            0.007789,            0.007789
                  69,            0.030566,            0.014619,          0.00096119,             0.66802,             0.71228,             0.68113,             0.41227,            0.036563,           0.0095113,          0.00092691,            0.007756,            0.007756,            0.007756
                  70,            0.031102,            0.014594,          0.00086457,             0.67673,             0.73421,             0.68343,             0.41591,            0.035887,           0.0091437,          0.00083504,            0.007723,            0.007723,            0.007723
                  71,            0.031474,            0.014529,          0.00074152,             0.68071,             0.69707,             0.69322,             0.42356,            0.036356,           0.0095009,           0.0007697,             0.00769,             0.00769,             0.00769
                  72,            0.030781,             0.01415,          0.00062752,             0.77613,             0.63775,             0.68268,             0.39412,            0.037854,           0.0094628,           0.0011105,            0.007657,            0.007657,            0.007657
                  73,            0.030458,            0.014431,          0.00059976,             0.73841,             0.64772,             0.69935,             0.40115,            0.036659,           0.0096758,           0.0011434,            0.007624,            0.007624,            0.007624
                  74,            0.031693,            0.014673,          0.00096486,             0.64309,             0.71093,              0.6729,             0.38133,            0.039522,           0.0098307,           0.0016248,            0.007591,            0.007591,            0.007591
                  75,            0.030997,            0.014983,           0.0011763,             0.75296,             0.67149,             0.68801,             0.40261,            0.036086,           0.0095166,            0.001082,            0.007558,            0.007558,            0.007558
                  76,            0.031203,             0.01437,          0.00070585,             0.68839,             0.71982,             0.68182,             0.40015,            0.036565,           0.0094827,          0.00057322,            0.007525,            0.007525,            0.007525
                  77,            0.031099,            0.014625,           0.0010096,             0.74671,             0.66825,             0.71076,             0.41491,            0.035399,           0.0095543,          0.00067067,            0.007492,            0.007492,            0.007492
                  78,            0.031567,            0.014319,          0.00070596,             0.70469,             0.64105,             0.67408,             0.40739,            0.036878,           0.0098505,          0.00091517,            0.007459,            0.007459,            0.007459
                  79,            0.030552,            0.014303,          0.00080775,             0.68551,             0.69775,             0.66848,             0.40219,            0.036898,           0.0096701,          0.00049607,            0.007426,            0.007426,            0.007426
                  80,             0.02991,            0.014157,          0.00068906,             0.73312,             0.64518,             0.66501,             0.38871,            0.037585,            0.010015,          0.00066412,            0.007393,            0.007393,            0.007393
                  81,            0.030201,            0.014075,          0.00077053,              0.7326,              0.6967,             0.68481,              0.4027,            0.038362,           0.0094001,           0.0017161,             0.00736,             0.00736,             0.00736
                  82,            0.029967,            0.014096,          0.00084855,             0.72676,             0.69558,             0.67777,             0.39717,            0.038875,           0.0098451,          0.00064298,            0.007327,            0.007327,            0.007327
                  83,            0.030289,            0.014241,          0.00068905,             0.67535,             0.69284,             0.67089,             0.39609,            0.038836,           0.0098728,          0.00057543,            0.007294,            0.007294,            0.007294
                  84,            0.030285,            0.013956,          0.00053292,             0.71113,             0.63964,             0.68276,             0.41259,            0.037258,           0.0096232,          0.00080171,            0.007261,            0.007261,            0.007261
                  85,            0.029724,             0.01419,          0.00063999,             0.72022,             0.70537,              0.6807,             0.41001,            0.036674,            0.009716,           0.0013631,            0.007228,            0.007228,            0.007228
                  86,            0.030366,            0.014386,          0.00061244,             0.65832,             0.69982,             0.65053,             0.39046,             0.03816,            0.010176,          0.00067905,            0.007195,            0.007195,            0.007195
                  87,            0.029973,            0.013552,           0.0010447,              0.7248,             0.69163,             0.66859,             0.40573,            0.037206,           0.0098091,          0.00079154,            0.007162,            0.007162,            0.007162
                  88,             0.02896,            0.013391,          0.00054287,             0.74182,             0.65632,             0.67556,             0.40349,            0.037209,            0.010015,           0.0010758,            0.007129,            0.007129,            0.007129
                  89,            0.029391,            0.013555,          0.00050676,               0.727,             0.69233,             0.69585,             0.41204,            0.037549,           0.0098642,           0.0010128,            0.007096,            0.007096,            0.007096
                  90,            0.028897,            0.013403,           0.0006254,             0.74891,             0.71121,             0.70091,             0.39807,            0.038637,           0.0095747,          0.00087899,            0.007063,            0.007063,            0.007063
                  91,            0.028843,            0.013767,          0.00060362,               0.727,             0.68596,             0.69277,             0.41349,            0.036939,            0.009863,          0.00088574,             0.00703,             0.00703,             0.00703
                  92,            0.028957,            0.013611,          0.00068502,             0.69125,             0.67508,             0.64527,             0.39133,            0.038189,            0.010193,           0.0013582,            0.006997,            0.006997,            0.006997
                  93,            0.028733,            0.013614,          0.00062771,             0.65477,             0.66405,             0.63464,             0.38963,            0.036561,            0.010064,           0.0010468,            0.006964,            0.006964,            0.006964
                  94,            0.028755,            0.014099,          0.00066958,              0.6558,             0.69737,             0.66525,             0.40238,            0.036633,           0.0097895,          0.00096801,            0.006931,            0.006931,            0.006931
                  95,            0.029405,            0.014684,          0.00056087,             0.73047,             0.70066,             0.69722,              0.4106,            0.038287,            0.010206,          0.00092907,            0.006898,            0.006898,            0.006898
                  96,            0.028081,            0.013172,          0.00057642,             0.73704,             0.65543,             0.67201,             0.41583,            0.036584,            0.010214,           0.0010435,            0.006865,            0.006865,            0.006865
