               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.030318,             0.01346,           0.0014098,             0.97983,             0.94472,             0.98837,              0.7192,            0.025536,           0.0046641,          0.00052397,            0.006172,            0.006172,            0.006172
                  60,            0.028957,             0.01325,           0.0010301,              0.9764,             0.95113,             0.98937,             0.70957,            0.025731,           0.0045121,          0.00055888,            0.006106,            0.006106,            0.006106
                  61,            0.029624,             0.01308,          0.00091464,             0.96109,             0.94737,             0.98805,             0.73981,            0.025322,           0.0046102,           0.0011223,             0.00604,             0.00604,             0.00604
                  62,            0.028728,            0.012856,          0.00089138,             0.97667,             0.94991,              0.9878,              0.6873,            0.025722,           0.0047581,          0.00070263,            0.005974,            0.005974,            0.005974
                  63,            0.029403,            0.013039,          0.00088564,             0.95382,             0.94759,             0.98753,             0.73618,            0.026222,           0.0046958,          0.00075955,            0.005908,            0.005908,            0.005908
                  64,            0.029057,             0.01253,           0.0012446,             0.97889,             0.95489,             0.98544,             0.69664,            0.026907,           0.0047623,           0.0015342,            0.005842,            0.005842,            0.005842
                  65,            0.028617,            0.012683,          0.00092531,             0.97753,             0.94653,             0.98165,             0.74157,            0.027016,           0.0046564,          0.00086085,            0.005776,            0.005776,            0.005776
                  66,            0.028273,            0.012822,          0.00094408,             0.96493,              0.9801,             0.98128,             0.71705,            0.025418,           0.0045971,          0.00047847,             0.00571,             0.00571,             0.00571
                  67,            0.027774,            0.012606,           0.0010337,             0.96207,             0.97267,             0.98679,             0.73499,            0.025219,           0.0046355,          0.00080144,            0.005644,            0.005644,            0.005644
                  68,            0.028347,            0.012738,          0.00081315,             0.95281,             0.96923,             0.98989,             0.74151,             0.02529,           0.0045716,          0.00058925,            0.005578,            0.005578,            0.005578
                  69,            0.028357,            0.012499,           0.0010694,             0.98711,             0.91949,             0.98579,              0.7003,            0.025503,           0.0047951,          0.00083898,            0.005512,            0.005512,            0.005512
                  70,            0.028025,             0.01284,           0.0010315,             0.97505,             0.95186,             0.99027,             0.70717,            0.025242,           0.0046237,          0.00049535,            0.005446,            0.005446,            0.005446
                  71,            0.028418,            0.012871,          0.00093852,             0.96664,             0.96573,             0.98353,             0.69801,            0.025048,           0.0044891,          0.00056851,             0.00538,             0.00538,             0.00538
                  72,            0.027328,            0.012346,          0.00095586,             0.97286,             0.94332,             0.98898,             0.69608,            0.025821,           0.0045325,           0.0010551,            0.005314,            0.005314,            0.005314
                  73,            0.027939,             0.01225,          0.00085242,             0.97283,             0.96186,             0.98878,              0.6881,            0.025582,           0.0046275,          0.00058489,            0.005248,            0.005248,            0.005248
                  74,            0.028307,            0.012064,          0.00080728,             0.97065,              0.9473,             0.98953,             0.70289,            0.025065,           0.0045833,          0.00033169,            0.005182,            0.005182,            0.005182
                  75,            0.027337,            0.012781,          0.00092965,             0.97753,             0.93985,             0.98489,             0.71584,            0.024687,           0.0048246,          0.00041242,            0.005116,            0.005116,            0.005116
                  76,            0.027134,            0.012322,          0.00083458,             0.97029,             0.96681,             0.98817,             0.70778,            0.026101,           0.0047311,           0.0003459,             0.00505,             0.00505,             0.00505
                  77,            0.027758,            0.011974,          0.00068276,             0.97994,             0.95865,             0.98719,              0.6757,            0.026441,           0.0045932,          0.00038954,            0.004984,            0.004984,            0.004984
                  78,            0.026822,            0.011242,           0.0006601,             0.97921,             0.95233,             0.98963,             0.69516,            0.026473,           0.0048231,          0.00038885,            0.004918,            0.004918,            0.004918
                  79,            0.026793,            0.012202,          0.00082031,             0.98638,             0.95113,             0.98506,             0.69628,            0.026084,           0.0045231,          0.00036479,            0.004852,            0.004852,            0.004852
                  80,            0.026591,            0.011708,          0.00079408,             0.98091,             0.95113,             0.98879,             0.72302,            0.026251,            0.004585,          0.00053072,            0.004786,            0.004786,            0.004786
                  81,            0.026733,            0.012353,          0.00073222,             0.98174,             0.95113,             0.98945,             0.71586,            0.026252,           0.0045661,          0.00032225,             0.00472,             0.00472,             0.00472
                  82,            0.025976,             0.01208,           0.0008483,             0.96217,             0.96291,             0.98938,             0.71057,            0.025552,           0.0045969,          0.00041703,            0.004654,            0.004654,            0.004654
                  83,            0.026031,            0.011695,          0.00075084,             0.96023,             0.96902,             0.98988,             0.71912,            0.024755,           0.0044966,          0.00037042,            0.004588,            0.004588,            0.004588
                  84,              0.0262,            0.012315,          0.00068815,             0.97658,             0.95489,             0.98646,             0.70371,            0.024998,           0.0044606,          0.00041256,            0.004522,            0.004522,            0.004522
                  85,            0.026497,            0.011727,          0.00070966,             0.97908,             0.94637,             0.98631,             0.70747,            0.025592,           0.0045857,          0.00051507,            0.004456,            0.004456,            0.004456
                  86,            0.025547,             0.01182,           0.0010088,             0.97151,              0.9478,             0.99087,             0.70063,            0.025099,           0.0046289,          0.00064256,             0.00439,             0.00439,             0.00439
                  87,            0.026244,            0.012342,          0.00074937,              0.9701,             0.95116,              0.9902,              0.7105,            0.025152,           0.0047777,          0.00052367,            0.004324,            0.004324,            0.004324
                  88,            0.026613,             0.01222,          0.00097054,             0.97803,             0.92085,             0.98644,             0.72073,            0.024959,           0.0047845,          0.00077715,            0.004258,            0.004258,            0.004258
                  89,            0.026201,            0.011841,          0.00084862,             0.93236,             0.96241,             0.98849,             0.69856,            0.024923,           0.0048461,           0.0010671,            0.004192,            0.004192,            0.004192
                  90,            0.025219,            0.011668,          0.00082296,             0.96244,             0.95417,             0.99162,             0.66956,            0.024276,           0.0046812,          0.00036016,            0.004126,            0.004126,            0.004126
                  91,             0.02509,            0.011572,           0.0006534,             0.97203,             0.95113,             0.99125,             0.71608,            0.025509,           0.0048022,          0.00041582,             0.00406,             0.00406,             0.00406
                  92,            0.024723,             0.01164,          0.00084218,             0.96558,             0.95725,             0.98879,             0.73289,            0.024479,           0.0045547,          0.00061537,            0.003994,            0.003994,            0.003994
                  93,            0.024556,            0.011402,          0.00058828,             0.96096,             0.96968,             0.98966,             0.71385,            0.025072,           0.0045795,          0.00020606,            0.003928,            0.003928,            0.003928
                  94,            0.024928,            0.011755,          0.00073303,             0.96504,             0.98496,             0.99222,              0.7052,             0.02518,           0.0044369,          0.00027445,            0.003862,            0.003862,            0.003862
                  95,            0.024726,            0.011333,          0.00044259,             0.94928,             0.97875,             0.99035,             0.69842,             0.02443,           0.0045928,           0.0002277,            0.003796,            0.003796,            0.003796
                  96,            0.024844,            0.011672,          0.00063288,             0.94864,              0.9812,             0.99168,             0.69834,            0.024738,           0.0045046,          0.00035015,             0.00373,             0.00373,             0.00373
                  97,            0.024744,            0.011242,          0.00061269,             0.96784,             0.95674,             0.98574,             0.67412,            0.025232,           0.0045573,          0.00027633,            0.003664,            0.003664,            0.003664
                  98,            0.024085,            0.010878,          0.00065632,             0.91961,             0.97806,             0.98131,             0.71932,            0.024202,           0.0046277,          0.00034608,            0.003598,            0.003598,            0.003598
                  99,            0.024234,            0.011113,          0.00057562,             0.97075,             0.97968,             0.99121,              0.7114,            0.024249,           0.0046012,          0.00025415,            0.003532,            0.003532,            0.003532
                 100,            0.023623,            0.010934,           0.0004637,             0.97564,             0.97371,             0.99296,             0.73856,              0.0241,           0.0043989,          0.00047122,            0.003466,            0.003466,            0.003466
                 101,            0.024419,            0.010839,          0.00045649,             0.96242,              0.9793,             0.99205,             0.69358,            0.023997,           0.0045404,          0.00034778,              0.0034,              0.0034,              0.0034
                 102,            0.023781,            0.011404,          0.00048687,             0.97402,             0.97626,             0.98925,             0.71454,            0.024289,           0.0044495,           0.0002706,            0.003334,            0.003334,            0.003334
                 103,            0.023934,            0.010764,          0.00043014,             0.95937,             0.96617,             0.98892,             0.69812,            0.024835,           0.0045181,          0.00027122,            0.003268,            0.003268,            0.003268
                 104,            0.023737,            0.011255,          0.00057341,             0.98638,              0.9491,             0.99101,             0.71732,            0.025219,           0.0045732,           0.0003961,            0.003202,            0.003202,            0.003202
                 105,            0.023329,            0.010905,          0.00060573,             0.97739,             0.96749,              0.9902,             0.68029,            0.024728,           0.0045203,          0.00028252,            0.003136,            0.003136,            0.003136
                 106,            0.022789,              0.0108,          0.00039794,             0.97191,             0.96916,             0.98944,             0.71011,            0.024587,           0.0046145,          0.00026365,             0.00307,             0.00307,             0.00307
                 107,              0.0229,            0.011204,          0.00069767,             0.96546,             0.96617,             0.99037,             0.73034,            0.024154,           0.0045058,          0.00029989,            0.003004,            0.003004,            0.003004
                 108,            0.023302,            0.010939,          0.00058506,             0.97551,             0.96373,             0.99157,             0.73116,            0.023668,           0.0044531,          0.00050302,            0.002938,            0.002938,            0.002938
                 109,             0.02309,             0.01068,          0.00051477,             0.97741,             0.96281,             0.99105,             0.72141,             0.02397,            0.004394,          0.00049945,            0.002872,            0.002872,            0.002872
                 110,            0.022667,            0.011012,          0.00066303,             0.98213,             0.96711,             0.99079,             0.69932,            0.024258,           0.0045485,          0.00018509,            0.002806,            0.002806,            0.002806
                 111,             0.02302,             0.01092,          0.00066167,             0.98199,              0.9564,             0.99273,             0.71613,            0.023795,           0.0045147,          0.00021812,             0.00274,             0.00274,             0.00274
                 112,            0.022402,            0.011025,           0.0005628,              0.9634,             0.96617,             0.99274,             0.70704,             0.02366,           0.0044279,          0.00022742,            0.002674,            0.002674,            0.002674
                 113,            0.022951,            0.010658,          0.00046619,             0.95813,              0.9804,              0.9917,             0.74347,            0.024009,           0.0045202,          0.00025998,            0.002608,            0.002608,            0.002608
                 114,            0.023136,            0.010746,          0.00056843,              0.9531,             0.98872,             0.99181,             0.72438,            0.023938,           0.0045896,          0.00017958,            0.002542,            0.002542,            0.002542
                 115,            0.022521,            0.011153,          0.00045908,             0.97293,             0.98212,             0.99159,             0.73682,            0.024312,           0.0043576,          0.00017067,            0.002476,            0.002476,            0.002476
                 116,            0.022333,            0.010893,          0.00064836,             0.98629,              0.9761,             0.99284,             0.69494,            0.024035,           0.0044906,          0.00016153,             0.00241,             0.00241,             0.00241
                 117,            0.022246,            0.010753,          0.00041375,             0.97502,             0.98185,             0.99238,             0.69417,            0.024178,           0.0044256,          0.00016203,            0.002344,            0.002344,            0.002344
                 118,            0.022171,             0.01077,          0.00046947,             0.97871,             0.98192,             0.99317,             0.71995,            0.024293,           0.0043653,          0.00016315,            0.002278,            0.002278,            0.002278
                 119,            0.021677,            0.010153,          0.00048772,             0.97375,             0.98496,             0.99323,              0.7557,            0.024261,           0.0044093,          0.00022968,            0.002212,            0.002212,            0.002212
                 120,            0.022086,            0.010307,          0.00046749,             0.97142,             0.97765,             0.99043,             0.72699,            0.023675,           0.0043685,          0.00024174,            0.002146,            0.002146,            0.002146
                 121,            0.021765,            0.010553,          0.00058738,             0.98516,             0.97295,             0.99313,             0.74498,            0.023936,           0.0043859,          0.00039519,             0.00208,             0.00208,             0.00208
                 122,            0.021479,            0.010544,          0.00046177,             0.97941,             0.97212,             0.99004,             0.74176,             0.02396,           0.0044306,          0.00038864,            0.002014,            0.002014,            0.002014
                 123,             0.02188,            0.010822,          0.00051147,              0.9747,             0.97556,             0.99129,              0.7072,            0.024007,           0.0044587,          0.00028014,            0.001948,            0.001948,            0.001948
                 124,            0.021655,            0.010489,          0.00057504,             0.97061,             0.98496,             0.98994,              0.7425,            0.024153,            0.004475,          0.00045007,            0.001882,            0.001882,            0.001882
                 125,            0.021132,            0.010171,          0.00027305,             0.97068,             0.98496,             0.98993,              0.7355,            0.023538,           0.0043986,          0.00039356,            0.001816,            0.001816,            0.001816
                 126,            0.021518,             0.01013,          0.00056739,             0.98166,             0.97686,             0.99002,             0.72075,            0.023551,           0.0044831,          0.00051754,             0.00175,             0.00175,             0.00175
                 127,            0.020789,           0.0098794,          0.00032095,             0.97638,             0.97368,              0.9914,             0.71431,            0.024188,           0.0045099,          0.00031127,            0.001684,            0.001684,            0.001684
                 128,            0.021147,             0.01045,          0.00035447,             0.96968,             0.97723,             0.99246,             0.75095,            0.023833,           0.0045366,          0.00024103,            0.001618,            0.001618,            0.001618
                 129,            0.020978,            0.010083,          0.00031264,             0.98017,             0.96655,             0.99213,             0.73799,            0.023933,           0.0044866,          0.00028892,            0.001552,            0.001552,            0.001552
                 130,            0.020602,            0.010286,          0.00032312,             0.98316,             0.96816,             0.99097,             0.74085,             0.02389,           0.0044038,          0.00030411,            0.001486,            0.001486,            0.001486
                 131,            0.021277,            0.010532,           0.0002949,             0.97327,             0.96278,             0.99071,             0.72134,            0.023537,           0.0044688,          0.00027165,             0.00142,             0.00142,             0.00142
                 132,            0.020938,             0.00994,          0.00032202,               0.966,             0.98207,              0.9918,              0.7328,            0.023359,           0.0044316,          0.00026401,            0.001354,            0.001354,            0.001354
                 133,            0.021165,            0.010088,          0.00043383,             0.98786,             0.97368,             0.99108,             0.73543,            0.023123,           0.0044242,          0.00034169,            0.001288,            0.001288,            0.001288
                 134,            0.020851,             0.01044,          0.00051842,             0.99295,             0.96241,             0.99236,             0.74834,            0.023464,           0.0044671,          0.00021854,            0.001222,            0.001222,            0.001222
                 135,            0.021226,            0.010353,          0.00039844,             0.99251,             0.97403,             0.99129,             0.74494,            0.023398,           0.0044362,          0.00024548,            0.001156,            0.001156,            0.001156
                 136,             0.02092,           0.0098418,          0.00030657,             0.97726,             0.97419,             0.99147,             0.74704,            0.023672,           0.0044061,          0.00016748,             0.00109,             0.00109,             0.00109
                 137,            0.020713,            0.010045,          0.00038584,             0.99021,             0.95446,             0.99121,             0.75558,            0.023688,           0.0043926,          0.00021747,            0.001024,            0.001024,            0.001024
                 138,            0.020469,           0.0098324,          0.00028815,             0.98007,              0.9582,             0.99177,             0.76044,              0.0237,           0.0044259,          0.00033657,            0.000958,            0.000958,            0.000958
                 139,            0.019808,            0.009754,          0.00036874,             0.96436,             0.97936,             0.99078,              0.7515,            0.023454,           0.0043918,          0.00034236,            0.000892,            0.000892,            0.000892
                 140,            0.020282,            0.010055,          0.00049221,             0.96293,             0.98459,             0.99172,             0.73652,             0.02359,           0.0044267,          0.00030602,            0.000826,            0.000826,            0.000826
                 141,            0.020093,            0.010261,          0.00030829,             0.98845,             0.96215,             0.99258,             0.75757,            0.023754,           0.0044587,          0.00027139,             0.00076,             0.00076,             0.00076
                 142,            0.019317,           0.0099267,          0.00026562,             0.97759,             0.97128,             0.99243,             0.73162,            0.023836,            0.004495,          0.00027192,            0.000694,            0.000694,            0.000694
                 143,            0.019947,           0.0098518,          0.00035755,             0.99573,             0.95424,             0.99226,             0.73444,            0.023533,           0.0044618,          0.00023292,            0.000628,            0.000628,            0.000628
                 144,            0.019911,           0.0099125,          0.00031328,             0.99205,             0.96178,             0.99233,              0.7458,            0.023698,           0.0044328,          0.00021092,            0.000562,            0.000562,            0.000562
                 145,            0.019706,             0.00966,           0.0003067,             0.99296,             0.95697,             0.99242,             0.73204,            0.023728,           0.0044501,          0.00021583,            0.000496,            0.000496,            0.000496
                 146,            0.019889,            0.009546,           0.0003366,             0.99269,             0.96024,             0.99027,             0.75193,            0.023486,           0.0044067,          0.00024709,             0.00043,             0.00043,             0.00043
                 147,            0.019337,           0.0097796,          0.00035147,             0.99005,             0.95865,              0.9902,             0.75598,            0.023572,           0.0044236,          0.00023175,            0.000364,            0.000364,            0.000364
                 148,            0.019689,            0.010016,          0.00023981,             0.99288,             0.96076,             0.99107,             0.76266,            0.023568,           0.0044038,          0.00022635,            0.000298,            0.000298,            0.000298
                 149,            0.019198,           0.0094223,          0.00035046,             0.99346,              0.9587,             0.99098,             0.75929,            0.023485,           0.0043904,          0.00020953,            0.000232,            0.000232,            0.000232
